instance clique cp-fc cp-mac james-cpp-product james-cpp-product-down james-cpp-max james-cpp-max-down clique-par/t16 clique-par/t32
mcs90_b06_s10_AB02 9 25.000000 25.000000 37 30 37 30 58 58
mcs90_b06_s10_AB03 9 23.000000 23.000000 28 24 28 24 58 58
mcs90_b06_s10_AB04 9 26.000000 26.000000 37 30 37 30 9 58
mcs90_b06_s10_AB05 9 36.000000 36.000000 35 24 35 24 76 76
mcs90_b06_s10_AB06 9 36.000000 36.000000 46 22 44 22 62 62
mcs90_b06_s10_AB07 9 43.000000 43.000000 35 23 35 23 58 9
mcs90_b06_s10_AB08 9 44.000000 42.000000 40 23 40 23 58 58
mcs90_b06_s10_AB09 9 42.000000 42.000000 49 26 43 26 66 66
mcs90_b06_s15_AB00 13 76.000000 68.000000 243 53 221 53 124 124
mcs90_b06_s15_AB01 13 47.000000 38.000000 242 52 216 52 126 126
mcs90_b06_s15_AB02 20 37.000000 37.000000 85 43 85 43 131 144
mcs90_b06_s15_AB03 13 108.000000 103.000000 39 50 39 50 126 126
mcs90_b06_s15_AB04 13 46.000000 38.000000 213 63 199 63 125 125
mcs90_b06_s15_AB05 13 298.000000 196.000000 34 36 34 36 123 123
mcs90_b06_s15_AB06 13 105.000000 81.000000 41 59 41 59 125 125
mcs90_b06_s15_AB07 13 80.000000 69.000000 41 59 41 59 129 129
mcs90_b06_s15_AB08 19 93.000000 81.000000 102 59 102 59 152 131
mcs90_b06_s15_AB09 24 46.000000 46.000000 130 35 130 35 138 138
mcs90_b06_s20_AB00 18 65.000000 65.000000 92 41 92 41 137 137
mcs90_b06_s20_AB01 18 237.000000 207.000000 115 48 115 48 133 133
mcs90_b06_s20_AB02 18 51.000000 51.000000 39 45 39 45 127 127
mcs90_b06_s20_AB03 18 97.000000 76.000000 166 77 161 77 119 119
mcs90_b06_s20_AB04 18 70.000000 70.000000 39 45 39 45 126 126
mcs90_b06_s20_AB05 18 53.000000 53.000000 103 49 106 47 124 124
mcs90_b06_s20_AB06 18 83.000000 70.000000 41 48 41 48 125 125
mcs90_b06_s20_AB07 18 52.000000 52.000000 226 41 41 43 118 118
mcs90_b06_s20_AB08 18 139.000000 136.000000 39 47 39 47 136 136
mcs90_b06_s20_AB09 18 81.000000 77.000000 102 49 115 47 124 124
mcs90_b06_s25_AB00 22 63.000000 58.000000 282 66 295 66 183 183
mcs90_b06_s25_AB01 22 168.000000 166.000000 566 52 541 52 179 179
mcs90_b06_s25_AB02 22 63.000000 56.000000 54 75 54 75 229 226
mcs90_b06_s25_AB03 22 105.000000 85.000000 442 84 480 84 193 193
mcs90_b06_s25_AB04 22 199.000000 119.000000 63 94 61 92 188 188
mcs90_b06_s25_AB05 22 60.000000 60.000000 436 64 519 64 182 182
mcs90_b06_s25_AB06 22 76.000000 76.000000 49 66 49 66 204 204
mcs90_b06_s25_AB07 22 94.000000 77.000000 243 86 154 86 196 196
mcs90_b06_s25_AB08 24 100.000000 100.000000 50 60 50 60 180 180
mcs90_b06_s25_AB09 22 156.000000 138.000000 64 82 64 82 182 202
mcs90_b06_s30_AB00 27 97.000000 97.000000 103 66 157 66 157 157
mcs90_b06_s30_AB01 27 110.000000 108.000000 59 64 59 64 145 145
mcs90_b06_s30_AB02 27 277.000000 234.000000 130 74 123 74 152 177
mcs90_b06_s30_AB03 27 98.000000 98.000000 324 82 315 82 141 141
mcs90_b06_s30_AB04 27 74.000000 74.000000 56 62 56 62 154 154
mcs90_b06_s30_AB05 27 104.000000 101.000000 56 64 56 64 157 157
mcs90_b06_s30_AB06 27 65.000000 65.000000 56 64 56 64 146 146
mcs90_b06_s30_AB07 27 113.000000 113.000000 56 59 56 59 149 149
mcs90_b06_s30_AB08 27 118.000000 114.000000 57 64 57 64 161 161
mcs90_b06_s30_AB09 27 86.000000 86.000000 55 62 55 62 156 156
mcs90_b06_s35_AB00 31 122.000000 110.000000 65 85 65 85 206 206
mcs90_b06_s35_AB01 31 166.000000 166.000000 64 73 64 73 212 212
mcs90_b06_s35_AB02 31 145.000000 133.000000 73 91 73 91 215 213
mcs90_b06_s35_AB03 31 117.000000 111.000000 79 107 79 107 204 258
mcs90_b06_s35_AB04 31 179.000000 179.000000 64 68 64 68 220 220
mcs90_b06_s35_AB05 31 99.000000 97.000000 69 83 69 83 244 208
mcs90_b06_s35_AB06 31 357.000000 319.000000 94 132 94 132 239 237
mcs90_b06_s35_AB07 31 142.000000 142.000000 65 87 65 87 198 198
mcs90_b06_s35_AB08 31 132.000000 124.000000 251 105 172 95 200 200
mcs90_b06_s35_AB09 31 77.000000 77.000000 467 69 223 69 204 204
mcs90_b06_s40_AB00 36 452.000000 335.000000 201 274 201 274 295 333
mcs90_b06_s40_AB01 36 167.000000 167.000000 512 107 422 107 272 317
mcs90_b06_s40_AB02 36 141.000000 131.000000 74 101 74 101 260 260
mcs90_b06_s40_AB03 36 175.000000 175.000000 529 91 517 91 277 248
mcs90_b06_s40_AB04 36 321.000000 309.000000 306 125 306 125 350 300
mcs90_b06_s40_AB05 36 206.000000 206.000000 128 83 128 83 291 324
mcs90_b06_s40_AB06 36 844.000000 742.000000 201 119 197 119 323 269
mcs90_b06_s40_AB07 36 134.000000 134.000000 86 104 86 104 293 293
mcs90_b06_s40_AB08 36 163.000000 163.000000 73 77 74 78 316 350
mcs90_b06_s40_AB09 36 149.000000 145.000000 195 129 195 129 251 282
mcs90_b06_s50_AB00 46 358.000000 358.000000 806 301 806 299 508 494
mcs90_b06_s50_AB01 46 684.000000 664.000000 631 231 572 231 512 385
mcs90_b06_s50_AB02 45 2023.000000 1680.000000 113 150 6305 174 519 525
mcs90_b06_s50_AB03 45 383.000000 381.000000 13706 354 13309 354 439 504
mcs90_b06_s50_AB04 46 440.000000 274.000000 10644 228 11144 228 617 408
mcs90_b06_s50_AB05 45 153.000000 147.000000 1269 171 291 182 488 488
mcs90_b06_s50_AB06 46 328.000000 328.000000 155 201 155 201 488 563
mcs90_b06_s50_AB07 50 760.000000 548.000000 205 284 205 284 572 503
mcs90_b06_s50_AB08 45 533.000000 533.000000 24656 188 2872 188 1196 421
mcs90_b06_s50_AB09 45 166.000000 166.000000 2118 124 2111 124 415 415
mcs90_b06_s60_AB00 56 257.000000 211.000000 167 209 167 209 405 488
mcs90_b06_s60_AB01 54 696.000000 588.000000 385 474 385 474 316 400
mcs90_b06_s60_AB02 54 212.000000 212.000000 109 125 109 125 392 452
mcs90_b06_s60_AB03 54 458.000000 408.000000 128 162 128 162 300 429
mcs90_b06_s60_AB04 54 204.000000 204.000000 109 115 109 115 385 404
mcs90_b06_s60_AB05 54 406.000000 406.000000 111 119 110 131 390 430
mcs90_b06_s60_AB06 54 317.000000 317.000000 145 189 145 189 434 382
mcs90_b06_s60_AB07 54 303.000000 303.000000 122 146 122 146 328 490
mcs90_b06_s60_AB08 54 173.000000 173.000000 117 131 114 128 418 498
mcs90_b06_s60_AB09 54 169.000000 169.000000 236 131 204 131 425 414
mcs90_b06_s70_AB00 63 247.000000 245.000000 141 175 3631 144 582 682
mcs90_b06_s70_AB01 63 454.000000 454.000000 986 164 972 164 1364 591
mcs90_b06_s70_AB02 63 528.000000 526.000000 129 136 129 136 528 512
mcs90_b06_s70_AB03 63 238.000000 238.000000 140 159 141 160 424 524
mcs90_b06_s70_AB04 63 1393.000000 1373.000000 715 885 715 885 1395 670
mcs90_b06_s70_AB05 63 6477.000000 6465.000000 147 202 144 199 1493 603
mcs90_b06_s70_AB06 64 1699.000000 1597.000000 128 144 128 144 1352 632
mcs90_b06_s70_AB07 63 1455.000000 1373.000000 154 185 172 211 551 603
mcs90_b06_s70_AB08 63 412.000000 412.000000 252 330 234 310 600 571
mcs90_b06_s70_AB09 63 231.000000 223.000000 2152 174 1893 174 578 544
mcs90_b06_s80_AB00 72 526.000000 526.000000 190 232 190 232 549 1071
mcs90_b06_s80_AB01 82 1799.000000 1665.000000 445 588 609 780 739 704
mcs90_b06_s80_AB02 72 273.000000 271.000000 429 529 427 527 652 697
mcs90_b06_s80_AB03 72 24850.000000 24584.000000 253 341 1626 241 992 681
mcs90_b06_s80_AB04 72 1474.000000 1348.000000 389 467 383 461 665 784
mcs90_b06_s80_AB05 72 5141.000000 5101.000000 173 211 4555 209 1135 702
mcs90_b06_s80_AB06 74 683.000000 683.000000 7130 241 5698 241 1535 689
mcs90_b06_s80_AB07 72 2188.000000 2188.000000 4875 809 73818 360 654 731
mcs90_b06_s80_AB08 72 33436.000000 32812.000000 158 220 11622 191 536 768
mcs90_b06_s80_AB09 72 1410.000000 1400.000000 15364 178 26556 167 1473 730
mcs90_b06_s90_AB00 81 39949.000000 37663.000000 1386 1710 1384 1706 1635 1956
mcs90_b06_s90_AB01 83 30877.000000 29241.000000 3101 4064 3101 4064 1922 1061
mcs90_b06_s90_AB02 147 1250.000000 1250.000000 17719 1444 56865 1551 933 974
mcs90_b06_s90_AB03 146 823.000000 823.000000 22736 336 630 335 949 3738
mcs90_b06_s90_AB04 85 1455.000000 1449.000000 199 248 211 266 929 999
mcs90_b06_s90_AB05 81 1013.000000 969.000000 465 615 465 615 2070 886
mcs90_b06_s90_AB06 104 4020.000000 3906.000000 1178 1557 1154 1550 957 2405
mcs90_b06_s90_AB07 127 989.000000 979.000000 311 396 311 396 687 982
mcs90_b06_s90_AB08 81 370.000000 358.000000 1020 214 1010 214 887 853
mcs90_b06_s90_AB09 447 294.000000 294.000000 22384 444 20542 444 4995 1482
mcs90_b06m_s100_AB00 90 741.000000 737.000000 2108 534 389 479 724 711
mcs90_b06m_s100_AB01 93 1398.000000 1352.000000 297 367 297 367 735 724
mcs90_b06m_s100_AB02 90 1727.000000 1575.000000 245 355 245 355 1233 688
mcs90_b06m_s100_AB03 90 1488.000000 1462.000000 433 557 433 557 821 748
mcs90_b06m_s100_AB04 90 500.000000 488.000000 272 361 267 356 1313 777
mcs90_b06m_s100_AB05 90 322.000000 322.000000 181 235 181 235 635 802
mcs90_b06m_s100_AB06 90 584.000000 584.000000 257 325 257 325 735 797
mcs90_b06m_s100_AB07 90 492.000000 492.000000 181 211 181 211 988 700
mcs90_b06m_s100_AB08 90 427.000000 427.000000 187 221 187 221 609 753
mcs90_b06m_s100_AB09 90 1629.000000 1565.000000 297 357 297 357 1188 868
mcs90_b06m_s10_AB00 9 28.000000 28.000000 23 24 23 24 58 9
mcs90_b06m_s10_AB01 9 41.000000 41.000000 20 24 20 24 76 76
mcs90_b06m_s10_AB02 9 34.000000 34.000000 22 23 22 23 9 62
mcs90_b06m_s10_AB03 9 26.000000 26.000000 23 24 23 24 58 58
mcs90_b06m_s10_AB04 9 26.000000 26.000000 23 24 23 24 58 58
mcs90_b06m_s10_AB05 9 44.000000 44.000000 23 24 23 24 58 58
mcs90_b06m_s10_AB06 9 30.000000 30.000000 22 28 22 28 60 9
mcs90_b06m_s10_AB07 9 46.000000 38.000000 22 32 22 32 60 60
mcs90_b06m_s10_AB08 9 78.000000 73.000000 36 23 36 23 58 58
mcs90_b06m_s10_AB09 9 63.000000 56.000000 20 21 20 21 70 70
mcs90_b06m_s15_AB00 13 60.000000 51.000000 106 61 109 61 129 129
mcs90_b06m_s15_AB01 13 85.000000 83.000000 39 57 39 57 129 129
mcs90_b06m_s15_AB02 13 42.000000 42.000000 30 32 30 32 135 135
mcs90_b06m_s15_AB03 13 180.000000 139.000000 98 71 106 71 125 125
mcs90_b06m_s15_AB04 13 62.000000 53.000000 39 54 39 54 126 126
mcs90_b06m_s15_AB05 13 44.000000 37.000000 86 50 92 50 126 13
mcs90_b06m_s15_AB06 13 68.000000 55.000000 238 61 239 61 149 149
mcs90_b06m_s15_AB07 13 37.000000 37.000000 33 43 33 43 126 126
mcs90_b06m_s15_AB08 14 54.000000 46.000000 41 61 41 61 126 126
mcs90_b06m_s15_AB09 30 47.000000 39.000000 37 49 37 49 164 173
mcs90_b06m_s20_AB00 18 84.000000 78.000000 43 55 43 55 127 127
mcs90_b06m_s20_AB01 18 78.000000 70.000000 67 51 68 51 132 132
mcs90_b06m_s20_AB02 18 75.000000 69.000000 109 55 106 55 123 123
mcs90_b06m_s20_AB03 18 57.000000 57.000000 37 49 37 49 143 143
mcs90_b06m_s20_AB04 18 73.000000 69.000000 37 55 37 55 148 148
mcs90_b06m_s20_AB05 18 72.000000 68.000000 47 53 47 53 123 123
mcs90_b06m_s20_AB06 18 56.000000 43.000000 40 47 40 47 120 120
mcs90_b06m_s20_AB07 18 92.000000 68.000000 79 67 79 67 125 125
mcs90_b06m_s20_AB08 18 71.000000 67.000000 39 47 39 47 135 135
mcs90_b06m_s20_AB09 18 68.000000 59.000000 47 65 47 65 143 143
mcs90_b06m_s25_AB00 22 79.000000 72.000000 56 66 56 66 194 194
mcs90_b06m_s25_AB01 22 120.000000 118.000000 249 88 249 88 193 193
mcs90_b06m_s25_AB02 22 60.000000 60.000000 49 60 49 60 190 190
mcs90_b06m_s25_AB03 22 82.000000 82.000000 48 58 48 58 186 186
mcs90_b06m_s25_AB04 22 84.000000 72.000000 233 94 181 94 178 178
mcs90_b06m_s25_AB05 22 93.000000 93.000000 50 53 49 52 181 181
mcs90_b06m_s25_AB06 22 84.000000 84.000000 49 60 48 56 208 208
mcs90_b06m_s25_AB07 23 62.000000 62.000000 47 54 47 54 218 218
mcs90_b06m_s25_AB08 22 87.000000 87.000000 235 58 216 58 192 192
mcs90_b06m_s25_AB09 23 156.000000 123.000000 62 93 62 93 207 207
mcs90_b06m_s30_AB00 27 78.000000 78.000000 55 58 55 58 149 149
mcs90_b06m_s30_AB01 27 83.000000 83.000000 55 58 55 58 173 173
mcs90_b06m_s30_AB02 27 106.000000 106.000000 167 76 152 76 149 149
mcs90_b06m_s30_AB03 27 94.000000 94.000000 56 62 56 62 154 145
mcs90_b06m_s30_AB04 27 141.000000 133.000000 67 102 73 108 149 149
mcs90_b06m_s30_AB05 27 101.000000 101.000000 287 63 163 63 165 165
mcs90_b06m_s30_AB06 27 76.000000 76.000000 56 59 56 59 151 151
mcs90_b06m_s30_AB07 27 92.000000 92.000000 56 59 56 59 147 147
mcs90_b06m_s30_AB08 27 139.000000 139.000000 55 58 56 59 151 151
mcs90_b06m_s30_AB09 27 122.000000 105.000000 61 80 63 82 160 160
mcs90_b06m_s35_AB00 31 224.000000 212.000000 76 100 76 100 215 215
mcs90_b06m_s35_AB01 31 113.000000 113.000000 65 89 65 89 227 200
mcs90_b06m_s35_AB02 31 276.000000 243.000000 65 83 65 83 186 186
mcs90_b06m_s35_AB03 32 139.000000 137.000000 93 133 93 133 212 212
mcs90_b06m_s35_AB04 31 158.000000 152.000000 82 122 82 122 214 214
mcs90_b06m_s35_AB05 31 102.000000 102.000000 80 104 80 104 220 220
mcs90_b06m_s35_AB06 31 74.000000 74.000000 65 73 65 73 190 190
mcs90_b06m_s35_AB07 31 110.000000 110.000000 64 68 64 68 203 203
mcs90_b06m_s35_AB08 31 389.000000 319.000000 283 144 131 180 207 247
mcs90_b06m_s35_AB09 31 134.000000 128.000000 1002 95 65 91 192 192
mcs90_b06m_s40_AB00 36 214.000000 207.000000 101 134 101 134 298 271
mcs90_b06m_s40_AB01 36 133.000000 133.000000 288 97 290 97 290 290
mcs90_b06m_s40_AB02 36 155.000000 155.000000 74 85 74 85 349 327
mcs90_b06m_s40_AB03 36 130.000000 130.000000 74 95 74 95 301 262
mcs90_b06m_s40_AB04 36 131.000000 127.000000 75 91 75 91 386 300
mcs90_b06m_s40_AB05 36 132.000000 132.000000 75 93 75 93 358 308
mcs90_b06m_s40_AB06 36 237.000000 197.000000 243 145 303 145 280 353
mcs90_b06m_s40_AB07 36 104.000000 104.000000 77 81 1404 80 278 244
mcs90_b06m_s40_AB08 36 177.000000 177.000000 79 87 79 87 251 243
mcs90_b06m_s40_AB09 36 84.000000 84.000000 327 83 384 83 338 357
mcs90_b06m_s50_AB00 46 474.000000 306.000000 385 536 385 536 490 505
mcs90_b06m_s50_AB01 51 289.000000 289.000000 130 169 130 169 502 551
mcs90_b06m_s50_AB02 45 142.000000 136.000000 2564 116 2186 116 421 429
mcs90_b06m_s50_AB03 45 160.000000 150.000000 108 137 108 137 395 492
mcs90_b06m_s50_AB04 45 215.000000 215.000000 416 128 346 128 385 469
mcs90_b06m_s50_AB05 45 225.000000 225.000000 99 113 99 113 427 368
mcs90_b06m_s50_AB06 45 862.000000 850.000000 117 154 117 154 538 513
mcs90_b06m_s50_AB07 45 199.000000 199.000000 122 156 122 156 384 438
mcs90_b06m_s50_AB08 50 364.000000 340.000000 271 380 229 321 534 508
mcs90_b06m_s50_AB09 45 728.000000 708.000000 359 535 359 535 394 500
mcs90_b06m_s60_AB00 54 243.000000 243.000000 122 150 122 150 397 499
mcs90_b06m_s60_AB01 54 321.000000 301.000000 206 274 206 274 476 394
mcs90_b06m_s60_AB02 54 329.000000 301.000000 122 162 122 162 378 436
mcs90_b06m_s60_AB03 54 240.000000 232.000000 210 270 210 270 315 437
mcs90_b06m_s60_AB04 54 208.000000 208.000000 109 125 109 125 401 472
mcs90_b06m_s60_AB05 54 225.000000 171.000000 115 141 115 141 400 407
mcs90_b06m_s60_AB06 54 414.000000 412.000000 390 472 347 425 417 364
mcs90_b06m_s60_AB07 54 252.000000 222.000000 176 222 176 222 487 372
mcs90_b06m_s60_AB08 54 196.000000 196.000000 109 119 109 119 448 444
mcs90_b06m_s60_AB09 54 249.000000 249.000000 110 133 110 133 432 364
mcs90_b06m_s70_AB00 63 221.000000 221.000000 127 194 127 194 632 551
mcs90_b06m_s70_AB01 63 311.000000 311.000000 194 255 194 255 431 492
mcs90_b06m_s70_AB02 63 263.000000 263.000000 133 168 135 170 622 523
mcs90_b06m_s70_AB03 63 190.000000 190.000000 127 134 127 134 603 650
mcs90_b06m_s70_AB04 63 246.000000 246.000000 2502 144 901 161 570 546
mcs90_b06m_s70_AB05 63 571.000000 521.000000 423 603 353 505 432 567
mcs90_b06m_s70_AB06 63 2531.000000 2451.000000 128 178 128 178 569 537
mcs90_b06m_s70_AB07 63 292.000000 292.000000 170 214 170 214 947 582
mcs90_b06m_s70_AB08 63 718.000000 718.000000 163 200 162 199 747 687
mcs90_b06m_s70_AB09 63 206.000000 206.000000 131 150 131 150 611 511
mcs90_b06m_s80_AB00 72 11611.000000 10285.000000 413 613 413 587 1523 1074
mcs90_b06m_s80_AB01 72 492.000000 492.000000 200 244 200 244 1671 711
mcs90_b06m_s80_AB02 72 1085.000000 957.000000 837 399 303 369 2214 717
mcs90_b06m_s80_AB03 73 924.000000 916.000000 835 1029 835 1029 1917 1787
mcs90_b06m_s80_AB04 72 560.000000 560.000000 171 201 171 201 668 554
mcs90_b06m_s80_AB05 73 910.000000 910.000000 2783 324 46500 304 649 516
mcs90_b06m_s80_AB06 96 966.000000 966.000000 235 337 241 333 705 717
mcs90_b06m_s80_AB07 72 16432.000000 15090.000000 529 699 499 669 733 736
mcs90_b06m_s80_AB08 72 1141.000000 1069.000000 364 511 370 517 1558 737
mcs90_b06m_s80_AB09 72 916.000000 894.000000 242 308 242 308 1576 669
mcs90_b06m_s90_AB00 94 1963.000000 1943.000000 938 1292 616 851 839 2112
mcs90_b06m_s90_AB01 94 1697.000000 1527.000000 453 524 453 524 2153 2358
mcs90_b06m_s90_AB02 81 5074.000000 5054.000000 1211 1860 1227 1879 964 893
mcs90_b06m_s90_AB03 81 2660.000000 1754.000000 370 450 370 450 1834 855
mcs90_b06m_s90_AB04 81 19470.000000 18668.000000 727 960 727 960 1875 772
mcs90_b06m_s90_AB05 94 42357.000000 42327.000000 3049 3838 2583 3204 1382 763
mcs90_b06m_s90_AB06 85 1625.000000 1387.000000 354 459 361 466 987 2198
mcs90_b06m_s90_AB07 83 3976.000000 3930.000000 466 675 466 675 866 875
mcs90_b06m_s90_AB08 81 1665.000000 1311.000000 1106 1648 1106 1648 901 817
mcs90_b06m_s90_AB09 81 4586.000000 4438.000000 1883 839 1995 847 889 970
mcs90_b09_s100_AB00 90 371.000000 371.000000 195 215 195 215 669 634
mcs90_b09_s100_AB01 90 347.000000 347.000000 232 256 228 252 1359 1005
mcs90_b09_s100_AB02 90 438.000000 438.000000 337 419 337 419 713 924
mcs90_b09_s100_AB03 90 1254.000000 1254.000000 397 511 397 511 1059 732
mcs90_b09_s100_AB04 90 239.000000 239.000000 181 197 181 197 660 616
mcs90_b09_s100_AB05 90 289.000000 289.000000 181 205 181 205 1332 471
mcs90_b09_s100_AB06 90 451.000000 451.000000 224 275 217 266 675 708
mcs90_b09_s100_AB07 90 2015.000000 1883.000000 281 359 281 359 669 1738
mcs90_b09_s100_AB08 90 715.000000 713.000000 209 243 209 243 471 838
mcs90_b09_s100_AB09 91 282.000000 282.000000 193 219 193 219 511 881
mcs90_b09_s15_AB00 12 59.000000 54.000000 127 54 118 54 12 134
mcs90_b09_s15_AB01 12 58.000000 50.000000 100 70 99 69 125 125
mcs90_b09_s15_AB02 12 60.000000 49.000000 94 65 92 65 148 148
mcs90_b09_s15_AB03 12 62.000000 51.000000 105 85 105 85 128 128
mcs90_b09_s15_AB04 21 69.000000 53.000000 129 84 119 84 133 132
mcs90_b09_s15_AB05 12 50.000000 50.000000 85 42 84 42 12 134
mcs90_b09_s15_AB06 12 66.000000 59.000000 92 72 89 72 125 125
mcs90_b09_s15_AB07 12 66.000000 58.000000 96 78 89 78 136 136
mcs90_b09_s15_AB08 12 92.000000 72.000000 86 90 85 90 124 124
mcs90_b09_s15_AB09 12 46.000000 40.000000 139 59 122 59 125 125
mcs90_b09_s20_AB00 18 54.000000 54.000000 38 40 38 40 129 129
mcs90_b09_s20_AB01 18 54.000000 54.000000 40 47 40 47 122 122
mcs90_b09_s20_AB02 18 57.000000 51.000000 113 49 114 49 123 123
mcs90_b09_s20_AB03 18 53.000000 53.000000 77 47 77 47 133 133
mcs90_b09_s20_AB04 18 40.000000 40.000000 38 45 38 45 133 133
mcs90_b09_s20_AB05 18 88.000000 78.000000 39 47 39 47 135 135
mcs90_b09_s20_AB06 18 50.000000 50.000000 41 43 40 42 121 121
mcs90_b09_s20_AB07 18 63.000000 63.000000 38 43 38 43 142 142
mcs90_b09_s20_AB08 18 63.000000 61.000000 78 49 78 49 135 135
mcs90_b09_s20_AB09 18 71.000000 69.000000 40 49 93 47 124 124
mcs90_b09_s25_AB00 22 57.000000 57.000000 79 58 79 58 186 186
mcs90_b09_s25_AB01 22 73.000000 58.000000 132 91 135 91 186 186
mcs90_b09_s25_AB02 22 113.000000 105.000000 93 76 93 76 187 187
mcs90_b09_s25_AB03 22 80.000000 80.000000 47 54 47 54 207 207
mcs90_b09_s25_AB04 22 48.000000 48.000000 217 49 214 49 214 214
mcs90_b09_s25_AB05 22 63.000000 63.000000 47 54 47 54 216 216
mcs90_b09_s25_AB06 22 79.000000 77.000000 51 60 51 60 229 229
mcs90_b09_s25_AB07 22 83.000000 83.000000 53 66 53 66 187 187
mcs90_b09_s25_AB08 22 85.000000 83.000000 48 56 48 56 188 188
mcs90_b09_s25_AB09 22 95.000000 95.000000 311 66 110 64 191 191
mcs90_b09_s30_AB00 26 148.000000 138.000000 73 93 73 93 203 203
mcs90_b09_s30_AB01 26 75.000000 75.000000 54 61 54 61 147 147
mcs90_b09_s30_AB02 26 81.000000 81.000000 61 71 61 71 158 158
mcs90_b09_s30_AB03 26 46.000000 46.000000 54 58 54 58 157 157
mcs90_b09_s30_AB04 26 58.000000 58.000000 126 58 154 58 149 149
mcs90_b09_s30_AB05 26 116.000000 112.000000 96 71 94 69 148 148
mcs90_b09_s30_AB06 26 72.000000 62.000000 65 81 59 75 170 170
mcs90_b09_s30_AB07 26 95.000000 95.000000 53 75 53 75 153 153
mcs90_b09_s30_AB08 26 98.000000 98.000000 54 67 54 61 212 212
mcs90_b09_s30_AB09 26 75.000000 75.000000 53 59 53 59 187 187
mcs90_b09_s35_AB00 30 108.000000 108.000000 259 82 256 82 203 203
mcs90_b09_s35_AB01 30 134.000000 134.000000 152 92 147 92 189 189
mcs90_b09_s35_AB02 30 95.000000 95.000000 62 76 62 76 220 220
mcs90_b09_s35_AB03 30 275.000000 215.000000 105 162 105 162 219 219
mcs90_b09_s35_AB04 30 72.000000 72.000000 70 83 70 83 233 227
mcs90_b09_s35_AB05 30 92.000000 90.000000 67 92 67 92 219 219
mcs90_b09_s35_AB06 30 77.000000 77.000000 61 70 61 70 201 248
mcs90_b09_s35_AB07 30 147.000000 131.000000 82 113 79 110 200 200
mcs90_b09_s35_AB08 30 108.000000 104.000000 71 90 269 86 203 203
mcs90_b09_s35_AB09 30 68.000000 68.000000 217 78 226 78 198 198
mcs90_b09_s40_AB00 36 313.000000 279.000000 76 85 934 89 280 260
mcs90_b09_s40_AB01 36 132.000000 132.000000 460 89 199 87 256 256
mcs90_b09_s40_AB02 36 114.000000 114.000000 74 78 74 78 291 249
mcs90_b09_s40_AB03 36 100.000000 100.000000 76 85 76 85 272 254
mcs90_b09_s40_AB04 36 145.000000 145.000000 74 81 74 81 344 402
mcs90_b09_s40_AB05 36 113.000000 113.000000 73 83 73 83 303 333
mcs90_b09_s40_AB06 36 108.000000 108.000000 370 85 331 85 268 268
mcs90_b09_s40_AB07 36 132.000000 132.000000 154 89 154 89 273 247
mcs90_b09_s40_AB08 36 142.000000 142.000000 238 115 815 111 273 346
mcs90_b09_s40_AB09 36 96.000000 96.000000 73 77 73 77 304 270
mcs90_b09_s50_AB00 45 507.000000 399.000000 173 285 173 285 407 492
mcs90_b09_s50_AB01 52 127.000000 127.000000 3170 144 2734 144 494 481
mcs90_b09_s50_AB02 45 322.000000 296.000000 2294 275 2265 274 486 425
mcs90_b09_s50_AB03 44 321.000000 311.000000 1082 162 4101 158 375 396
mcs90_b09_s50_AB04 49 151.000000 151.000000 1825 119 6958 119 412 376
mcs90_b09_s50_AB05 44 109.000000 109.000000 103 115 103 115 381 484
mcs90_b09_s50_AB06 46 678.000000 468.000000 263 367 263 367 480 524
mcs90_b09_s50_AB07 50 115.000000 115.000000 97 123 97 123 463 408
