instance clique james-cpp-max james-cpp-max-down cp-branching-fc cp-branching-filtering-fc cp-filtering-fc clique-par/t32
mcs70_b03m_s40_AB00 NaN 336005678 51053363 92017983.000000 14826893.000000 14826331.000000 NaN
mcs70_b03m_s40_AB01 NaN 1893030870 771459190 NaN 63357713.000000 63357625.000000 NaN
mcs70_b03m_s40_AB02 NaN 138403889 91243207 NaN 23220923.000000 23220696.000000 NaN
mcs70_b03m_s40_AB03 NaN 239624985 291051216 NaN 25828804.000000 25828758.000000 NaN
mcs70_b03m_s40_AB04 NaN 1663361774 545744564 NaN 63619495.000000 63591981.000000 NaN
mcs70_b03m_s40_AB05 NaN 347332055 113567754 NaN 26360743.000000 26359866.000000 NaN
mcs70_b03m_s40_AB06 NaN 120409123 150603898 NaN 39258342.000000 39257738.000000 NaN
mcs70_b03m_s40_AB07 NaN 23759185 29694112 58691273.000000 8352621.000000 8352560.000000 NaN
mcs70_b03m_s40_AB08 NaN 619014893 61710469 146389339.000000 14055112.000000 14054957.000000 NaN
mcs70_b03m_s40_AB09 NaN 149212094 44992731 NaN 5327942.000000 5327788.000000 NaN
mcs70_b03m_s50_AB00 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB01 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB02 NaN NaN 1981434770 NaN NaN NaN NaN
mcs70_b03m_s50_AB03 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB04 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB05 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB06 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB07 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB08 NaN NaN NaN NaN NaN NaN NaN
mcs70_b03m_s50_AB09 NaN NaN NaN NaN NaN NaN NaN
mcs70_b06_s10_AB00 1564 335 379 319.000000 319.000000 94.000000 1239
mcs70_b06_s10_AB01 78 86 84 219.000000 219.000000 83.000000 178
mcs70_b06_s10_AB02 1385 576 626 449.000000 449.000000 113.000000 1499
mcs70_b06_s10_AB03 4408 6271 6811 3133.000000 2827.000000 488.000000 4501
mcs70_b06_s10_AB04 349 38 59 45.000000 45.000000 34.000000 433
mcs70_b06_s10_AB05 735 444 491 492.000000 492.000000 109.000000 719
mcs70_b06_s10_AB06 783 394 481 417.000000 417.000000 104.000000 697
mcs70_b06_s10_AB07 898 368 427 331.000000 331.000000 112.000000 997
mcs70_b06_s10_AB08 7342 1618 1866 4461.000000 3799.000000 398.000000 7193
mcs70_b06_s10_AB09 232 75 76 72.000000 72.000000 72.000000 301
mcs70_b06_s15_AB00 3155 3857 4824 4141.000000 4109.000000 4140.000000 2864
mcs70_b06_s15_AB01 1657 1716 1838 2561.000000 2501.000000 2612.000000 2892
mcs70_b06_s15_AB02 3284 4266 6295 4777.000000 4376.000000 4400.000000 3256
mcs70_b06_s15_AB03 4531 8991 12312 11482.000000 11019.000000 10131.000000 4623
mcs70_b06_s15_AB04 2524 1766 1414 962.000000 935.000000 1026.000000 2318
mcs70_b06_s15_AB05 2769 4019 5305 4665.000000 3635.000000 2604.000000 3161
mcs70_b06_s15_AB06 2479 6229 8567 5941.000000 5770.000000 5517.000000 2717
mcs70_b06_s15_AB07 2987 3986 5491 3976.000000 3909.000000 3743.000000 3087
mcs70_b06_s15_AB08 2691 3975 5490 3722.000000 3691.000000 3756.000000 3000
mcs70_b06_s15_AB09 3055 3720 5025 1770.000000 1731.000000 1650.000000 3057
mcs70_b06_s20_AB00 20212 6443 8025 9676.000000 9603.000000 9631.000000 22406
mcs70_b06_s20_AB01 34934 15510 18615 17311.000000 14730.000000 14747.000000 35928
mcs70_b06_s20_AB02 49426 13083 17704 23998.000000 22585.000000 22655.000000 41161
mcs70_b06_s20_AB03 20647 5183 6011 11153.000000 11137.000000 11144.000000 22205
mcs70_b06_s20_AB04 27628 17902 25675 18082.000000 16824.000000 16833.000000 28114
mcs70_b06_s20_AB05 34853 14838 20202 20687.000000 19515.000000 19558.000000 35042
mcs70_b06_s20_AB06 27238 17410 20912 19878.000000 19279.000000 19359.000000 27717
mcs70_b06_s20_AB07 37519 17862 25525 16655.000000 16213.000000 16229.000000 35389
mcs70_b06_s20_AB08 60632 34530 50361 42180.000000 35725.000000 35565.000000 61836
mcs70_b06_s20_AB09 33207 20536 29918 20871.000000 20481.000000 20521.000000 34370
mcs70_b06_s25_AB00 573328 56869 66324 80578.000000 79160.000000 79089.000000 558450
mcs70_b06_s25_AB01 882377 164283 133883 151894.000000 126684.000000 126513.000000 866894
mcs70_b06_s25_AB02 682467 87771 131786 110045.000000 98187.000000 98317.000000 639509
mcs70_b06_s25_AB03 576588 74793 84870 60631.000000 45732.000000 45761.000000 538411
mcs70_b06_s25_AB04 849645 131449 160189 119472.000000 107698.000000 107960.000000 849126
mcs70_b06_s25_AB05 1194428 139503 193471 158537.000000 151585.000000 151537.000000 1120672
mcs70_b06_s25_AB06 1090955 174528 261827 186535.000000 158464.000000 159068.000000 1073718
mcs70_b06_s25_AB07 1089224 166889 245749 224764.000000 212752.000000 212781.000000 1059544
mcs70_b06_s25_AB08 266480 19750 24836 20763.000000 19946.000000 19961.000000 265957
mcs70_b06_s25_AB09 538850 49004 72116 127486.000000 114806.000000 114782.000000 535927
mcs70_b06_s30_AB00 16218378 404011 434279 864908.000000 835006.000000 819713.000000 16425607
mcs70_b06_s30_AB01 18702971 518227 767351 714702.000000 571567.000000 571320.000000 18458129
mcs70_b06_s30_AB02 14310897 528502 760631 962913.000000 827037.000000 827062.000000 13007151
mcs70_b06_s30_AB03 11889812 83435 74584 140373.000000 139211.000000 139213.000000 11057054
mcs70_b06_s30_AB04 16900282 257204 368448 307112.000000 291171.000000 291175.000000 17064462
mcs70_b06_s30_AB05 26503465 641755 883612 893878.000000 812201.000000 812161.000000 24178846
mcs70_b06_s30_AB06 11167344 261304 353513 231353.000000 174071.000000 174442.000000 10934029
mcs70_b06_s30_AB07 19244213 705601 895132 861331.000000 778582.000000 778896.000000 19403797
mcs70_b06_s30_AB08 18153939 570244 692241 737861.000000 650259.000000 650591.000000 15960374
mcs70_b06_s30_AB09 28189869 652287 888930 939446.000000 771480.000000 771622.000000 28081243
mcs70_b06_s35_AB00 NaN 5406913 7763024 5371073.000000 4613284.000000 4613722.000000 451720788
mcs70_b06_s35_AB01 NaN 2594979 2701614 5887926.000000 4500452.000000 4500053.000000 401849992
mcs70_b06_s35_AB02 NaN 1385461 2041045 7307392.000000 5459981.000000 5549703.000000 249456114
mcs70_b06_s35_AB03 NaN 6367216 7973180 14362718.000000 9300413.000000 9302875.000000 542349748
mcs70_b06_s35_AB04 NaN 1600201 2067665 1849984.000000 1487917.000000 1489518.000000 333418645
mcs70_b06_s35_AB05 NaN 2144311 2980502 3452501.000000 2734257.000000 2734407.000000 293595184
mcs70_b06_s35_AB06 NaN 5613441 7955443 8582704.000000 6169944.000000 6171586.000000 314476652
mcs70_b06_s35_AB07 NaN 2961320 4150654 3898086.000000 2933733.000000 2933897.000000 476390476
mcs70_b06_s35_AB08 NaN 14308856 20161545 12809709.000000 9561711.000000 9561407.000000 815819202
mcs70_b06_s35_AB09 NaN 4909180 6978372 6714371.000000 4789994.000000 4790241.000000 361695788
mcs70_b06_s40_AB00 NaN 13096022 17568354 17185419.000000 10655117.000000 10657383.000000 NaN
mcs70_b06_s40_AB01 NaN 25029904 35586263 34369589.000000 18985781.000000 19018470.000000 NaN
mcs70_b06_s40_AB02 NaN 10605166 3485042 11074591.000000 7283130.000000 7286448.000000 NaN
mcs70_b06_s40_AB03 NaN 26902486 34616549 26472012.000000 17604786.000000 17611428.000000 NaN
mcs70_b06_s40_AB04 NaN 12070745 14565898 9312299.000000 7241063.000000 7241275.000000 NaN
mcs70_b06_s40_AB05 NaN 11279383 10536034 11597146.000000 8032408.000000 8031391.000000 NaN
mcs70_b06_s40_AB06 NaN 10618903 10543818 12850274.000000 8726909.000000 8728024.000000 NaN
mcs70_b06_s40_AB07 NaN 20452581 28398284 32814879.000000 26381136.000000 26383875.000000 NaN
mcs70_b06_s40_AB08 NaN 2827398 2774887 28138885.000000 12494338.000000 12498335.000000 NaN
mcs70_b06_s40_AB09 NaN 10316229 14299830 11021653.000000 8158059.000000 8155458.000000 NaN
mcs70_b06_s50_AB00 NaN 747153464 976610879 NaN NaN NaN NaN
mcs70_b06_s50_AB01 NaN 1386094970 1985373688 NaN NaN NaN NaN
mcs70_b06_s50_AB02 NaN 377726148 429179188 NaN NaN NaN NaN
mcs70_b06_s50_AB03 NaN 529271837 503691011 NaN NaN NaN NaN
mcs70_b06_s50_AB04 NaN 224927866 317839040 NaN NaN NaN NaN
mcs70_b06_s50_AB05 NaN 465936731 589191654 NaN NaN NaN NaN
mcs70_b06_s50_AB06 NaN 317594880 374028127 NaN NaN NaN NaN
mcs70_b06_s50_AB07 NaN 380233369 497192406 NaN NaN NaN NaN
mcs70_b06_s50_AB08 NaN 501253647 648298258 NaN NaN NaN NaN
mcs70_b06_s50_AB09 NaN 1039924565 1200410243 NaN NaN NaN NaN
mcs70_b06m_s10_AB00 204 392 395 318.000000 318.000000 198.000000 469
mcs70_b06m_s10_AB01 156 147 92 192.000000 192.000000 157.000000 242
mcs70_b06m_s10_AB02 408 906 1153 489.000000 489.000000 529.000000 466
mcs70_b06m_s10_AB03 346 374 463 484.000000 364.000000 167.000000 440
mcs70_b06m_s10_AB04 716 1319 1659 738.000000 690.000000 437.000000 699
mcs70_b06m_s10_AB05 364 169 200 298.000000 296.000000 251.000000 474
mcs70_b06m_s10_AB06 265 190 234 196.000000 196.000000 176.000000 361
mcs70_b06m_s10_AB07 250 682 825 928.000000 906.000000 480.000000 268
mcs70_b06m_s10_AB08 271 318 382 427.000000 427.000000 367.000000 318
mcs70_b06m_s10_AB09 491 659 785 624.000000 614.000000 403.000000 563
mcs70_b06m_s15_AB00 5912 11106 14148 6109.000000 6041.000000 6180.000000 6138
mcs70_b06m_s15_AB01 5506 7324 10073 12864.000000 10877.000000 11446.000000 5895
mcs70_b06m_s15_AB02 7008 10323 14720 8486.000000 8102.000000 8363.000000 7862
mcs70_b06m_s15_AB03 6755 12528 19112 11498.000000 11150.000000 12745.000000 7202
mcs70_b06m_s15_AB04 5156 4210 5890 7784.000000 7466.000000 8189.000000 5055
mcs70_b06m_s15_AB05 5320 5804 5066 8190.000000 7242.000000 6902.000000 6234
mcs70_b06m_s15_AB06 6858 7385 9918 10596.000000 10224.000000 10659.000000 7473
mcs70_b06m_s15_AB07 3822 6086 6510 4497.000000 4083.000000 4485.000000 4327
mcs70_b06m_s15_AB08 5051 9178 13247 11020.000000 9223.000000 7281.000000 4360
mcs70_b06m_s15_AB09 6827 14342 9845 10647.000000 7903.000000 7793.000000 7472
mcs70_b06m_s20_AB00 86245 24248 34208 75923.000000 72062.000000 72320.000000 64388
mcs70_b06m_s20_AB01 65119 43733 45736 67927.000000 55149.000000 55703.000000 62838
mcs70_b06m_s20_AB02 106369 35084 49711 85873.000000 81349.000000 81808.000000 87721
mcs70_b06m_s20_AB03 95016 35612 32811 134083.000000 97520.000000 101612.000000 74915
mcs70_b06m_s20_AB04 96079 33322 37342 74193.000000 60724.000000 59752.000000 61484
mcs70_b06m_s20_AB05 79549 48062 45481 68070.000000 61202.000000 62677.000000 68479
mcs70_b06m_s20_AB06 134262 112686 85597 107606.000000 88917.000000 90049.000000 83549
mcs70_b06m_s20_AB07 71342 63396 62603 91332.000000 86084.000000 87999.000000 56810
mcs70_b06m_s20_AB08 61026 22716 15416 112925.000000 90494.000000 90425.000000 40222
mcs70_b06m_s20_AB09 85957 23834 33620 43534.000000 38565.000000 38797.000000 76824
mcs70_b06m_s25_AB00 3388689 331823 447680 1142456.000000 801571.000000 802813.000000 2921172
mcs70_b06m_s25_AB01 2369826 224651 325086 314291.000000 293512.000000 293793.000000 2550924
mcs70_b06m_s25_AB02 1820550 264298 96804 125377.000000 90014.000000 89964.000000 1331390
mcs70_b06m_s25_AB03 1021847 854982 250255 341447.000000 253015.000000 253464.000000 1062125
mcs70_b06m_s25_AB04 1190639 196497 77552 282063.000000 218838.000000 220031.000000 765249
mcs70_b06m_s25_AB05 1115703 302894 157772 376598.000000 303676.000000 305188.000000 936336
mcs70_b06m_s25_AB06 3077398 694040 536430 709479.000000 442737.000000 443886.000000 2011186
mcs70_b06m_s25_AB07 2774359 242977 331904 578348.000000 489045.000000 489817.000000 2446560
mcs70_b06m_s25_AB08 1493747 763375 522111 1127451.000000 690329.000000 694566.000000 1229532
mcs70_b06m_s25_AB09 540880 210409 111950 839598.000000 669477.000000 672386.000000 610321
mcs70_b06m_s30_AB00 36362566 3365737 186522 1070422.000000 750910.000000 751667.000000 17529790
mcs70_b06m_s30_AB01 30456428 6795541 1696717 6036565.000000 4545055.000000 4546682.000000 25669165
mcs70_b06m_s30_AB02 24744404 4847104 1296711 2847798.000000 1772907.000000 1774080.000000 11397811
mcs70_b06m_s30_AB03 14500257 7263168 1671505 2856492.000000 2332574.000000 2333914.000000 15873208
mcs70_b06m_s30_AB04 10820552 7186135 1049948 2578738.000000 1790203.000000 1791932.000000 12679139
mcs70_b06m_s30_AB05 46689601 903676 1000427 11162410.000000 5328900.000000 5343156.000000 22794846
mcs70_b06m_s30_AB06 46739017 887981 750798 7668552.000000 3261493.000000 3263315.000000 13235146
mcs70_b06m_s30_AB07 81602392 2847369 1272358 4001164.000000 3413036.000000 3419493.000000 42868003
mcs70_b06m_s30_AB08 32344134 6464994 1678616 6236135.000000 4566871.000000 4570887.000000 18841876
mcs70_b06m_s30_AB09 23912474 533773 347922 532442.000000 422083.000000 422507.000000 11328328
mcs70_b06m_s35_AB00 NaN 1065184 1584812 112318311.000000 54984121.000000 55014458.000000 244852051
mcs70_b06m_s35_AB01 NaN 30418260 12805771 131055459.000000 67236775.000000 67251313.000000 517689365
mcs70_b06m_s35_AB02 NaN 74687117 19983357 NaN NaN NaN 1148255405
mcs70_b06m_s35_AB03 NaN 64441472 2833348 6703705.000000 2898539.000000 2892277.000000 283306790
mcs70_b06m_s35_AB04 NaN 110492826 13251319 86140553.000000 40124356.000000 40146295.000000 424179312
mcs70_b06m_s35_AB05 NaN 8776539 10690647 131880563.000000 NaN NaN 653127735
mcs70_b06m_s35_AB06 NaN 27319406 5570500 57556339.000000 39016648.000000 39037739.000000 522392957
mcs70_b06m_s35_AB07 NaN 211634195 17478984 114095735.000000 78146625.000000 78143088.000000 1004442181
mcs70_b06m_s35_AB08 NaN 57136199 4264935 60681340.000000 43538502.000000 43882576.000000 672713641
mcs70_b06m_s35_AB09 NaN 79394638 10361436 71260628.000000 44533951.000000 44317605.000000 515891102
mcs70_b06m_s40_AB00 NaN 578981477 14552120 NaN NaN NaN NaN
mcs70_b06m_s40_AB01 NaN 480992323 43061071 42177072.000000 20981321.000000 20979578.000000 NaN
mcs70_b06m_s40_AB02 NaN 1075734251 5780357 NaN NaN NaN NaN
mcs70_b06m_s40_AB03 NaN 261471156 16686851 NaN NaN NaN NaN
mcs70_b06m_s40_AB04 NaN 29907374 44983005 NaN NaN NaN NaN
mcs70_b06m_s40_AB05 NaN 18254556 26204912 57219255.000000 34944018.000000 34965061.000000 NaN
mcs70_b06m_s40_AB06 NaN 8335905 12528293 NaN NaN NaN NaN
mcs70_b06m_s40_AB07 NaN 270715693 28828925 NaN NaN NaN NaN
mcs70_b06m_s40_AB08 NaN 329417787 41839539 NaN NaN NaN NaN
mcs70_b06m_s40_AB09 NaN 9811912 7470039 NaN NaN NaN NaN
mcs70_b06m_s50_AB00 NaN NaN 883898260 NaN NaN NaN NaN
mcs70_b06m_s50_AB01 NaN NaN 1022341461 NaN NaN NaN NaN
mcs70_b06m_s50_AB02 NaN 755748565 919535408 NaN NaN NaN NaN
mcs70_b06m_s50_AB03 NaN NaN 1655970117 NaN NaN NaN NaN
mcs70_b06m_s50_AB04 NaN NaN 1387388018 NaN NaN NaN NaN
mcs70_b06m_s50_AB05 NaN NaN 156899598 NaN NaN NaN NaN
mcs70_b06m_s50_AB06 NaN NaN 1162291416 NaN NaN NaN NaN
mcs70_b06m_s50_AB07 NaN 884791794 1282424653 NaN NaN NaN NaN
mcs70_b06m_s50_AB08 NaN 927318864 1114610302 NaN NaN NaN NaN
mcs70_b06m_s50_AB09 NaN NaN 1362072599 NaN NaN NaN NaN
mcs70_b09_s15_AB00 10681 7782 8962 6502.000000 6502.000000 773.000000 8318
mcs70_b09_s15_AB01 166036 34228 36254 9324.000000 9324.000000 1622.000000 98958
mcs70_b09_s15_AB02 48440 1854 2159 1107.000000 1107.000000 642.000000 44302
mcs70_b09_s15_AB03 143153 27698 29794 8878.000000 8878.000000 2265.000000 140025
mcs70_b09_s15_AB04 45065 1661 2081 3012.000000 3012.000000 819.000000 42536
mcs70_b09_s15_AB05 28162 2150 2389 1937.000000 1937.000000 789.000000 19434
mcs70_b09_s15_AB06 8485 1043 1267 13295.000000 11447.000000 688.000000 7277
mcs70_b09_s15_AB07 14921 2473 2987 2867.000000 2855.000000 738.000000 6105
mcs70_b09_s15_AB08 174416 1791 2063 2143.000000 2143.000000 917.000000 171452
mcs70_b09_s15_AB09 20795 2097 2595 2626.000000 2626.000000 815.000000 11399
mcs70_b09_s20_AB00 39946 21138 28916 25468.000000 25332.000000 19253.000000 35196
mcs70_b09_s20_AB01 72576 41681 60771 46438.000000 45874.000000 36649.000000 70959
mcs70_b09_s20_AB02 52252 57778 90654 79701.000000 77238.000000 63572.000000 45740
mcs70_b09_s20_AB03 51459 39865 58464 35827.000000 35790.000000 25863.000000 48033
mcs70_b09_s20_AB04 70197 49040 78781 29138.000000 28556.000000 21845.000000 61773
mcs70_b09_s20_AB05 76026 44657 68779 60257.000000 59413.000000 39750.000000 59195
mcs70_b09_s20_AB06 54025 40007 62490 31877.000000 31046.000000 26971.000000 47720
mcs70_b09_s20_AB07 60926 25894 38189 55259.000000 53809.000000 44716.000000 52245
mcs70_b09_s20_AB08 54320 28743 37362 35768.000000 35735.000000 18681.000000 63090
mcs70_b09_s20_AB09 36602 29234 41059 21224.000000 21004.000000 14665.000000 42916
mcs70_b09_s25_AB00 279966 261669 448310 306052.000000 302603.000000 314349.000000 207768
mcs70_b09_s25_AB01 249887 232147 406345 259510.000000 253015.000000 256633.000000 186150
mcs70_b09_s25_AB02 254964 268573 478929 297440.000000 296707.000000 301851.000000 218173
mcs70_b09_s25_AB03 350372 522081 890195 586905.000000 540431.000000 538661.000000 341058
mcs70_b09_s25_AB04 211634 138150 206281 150159.000000 148962.000000 150252.000000 192182
mcs70_b09_s25_AB05 244678 268865 452734 340652.000000 306486.000000 307280.000000 219462
mcs70_b09_s25_AB06 283956 230703 364611 263836.000000 259090.000000 263156.000000 223756
mcs70_b09_s25_AB07 264886 255122 445241 785713.000000 729791.000000 746226.000000 181126
mcs70_b09_s25_AB08 275438 471123 801396 607760.000000 582120.000000 586318.000000 273119
mcs70_b09_s25_AB09 267452 199894 320327 234675.000000 224553.000000 227162.000000 228271
mcs70_b09_s30_AB00 1595729 518273 898972 576125.000000 569994.000000 571819.000000 1573757
mcs70_b09_s30_AB01 3325169 1196263 2097260 1847490.000000 1828696.000000 1837224.000000 3313814
mcs70_b09_s30_AB02 3951296 1564753 2699025 1529196.000000 1518991.000000 1514000.000000 3945495
mcs70_b09_s30_AB03 1243420 285052 415229 907658.000000 848848.000000 861201.000000 1100045
mcs70_b09_s30_AB04 1789230 551686 876300 705342.000000 685299.000000 683620.000000 1588957
mcs70_b09_s30_AB05 2709527 802418 1394399 1002946.000000 996269.000000 999254.000000 2519721
mcs70_b09_s30_AB06 2013451 462320 752004 609857.000000 603118.000000 601530.000000 1970424
mcs70_b09_s30_AB07 4044066 1349190 2324363 1541305.000000 1537014.000000 1549906.000000 4045660
mcs70_b09_s30_AB08 2134801 526919 901696 796733.000000 791033.000000 792337.000000 2138010
mcs70_b09_s30_AB09 1682939 606236 1043315 838436.000000 805381.000000 794696.000000 1571001
mcs70_b09_s35_AB00 30124266 1742212 2839956 2123965.000000 2023615.000000 2023750.000000 29574831
mcs70_b09_s35_AB01 30323269 3406971 5988324 4882627.000000 4788099.000000 4799924.000000 30310847
mcs70_b09_s35_AB02 37492950 2581917 3165415 3028110.000000 2654896.000000 2655165.000000 37121614
mcs70_b09_s35_AB03 26957245 2078439 2466586 2945767.000000 2864700.000000 2864180.000000 26770725
mcs70_b09_s35_AB04 24843659 1722639 2894932 4079207.000000 3926311.000000 3946508.000000 23990072
mcs70_b09_s35_AB05 27173804 3304699 5614204 3983167.000000 3720677.000000 3724228.000000 27182284
mcs70_b09_s35_AB06 30550142 2405609 3049617 2650940.000000 2607068.000000 2608520.000000 30283238
mcs70_b09_s35_AB07 24089683 1246563 2144909 2155958.000000 2052565.000000 2054612.000000 24103752
mcs70_b09_s35_AB08 42547764 3424090 5977849 4467509.000000 4403801.000000 4408893.000000 42544192
mcs70_b09_s35_AB09 29777185 2016549 3238448 2958970.000000 2721331.000000 2724981.000000 28930527
mcs70_b09_s40_AB00 NaN 5297323 8349301 12470669.000000 10007851.000000 10075871.000000 385199484
mcs70_b09_s40_AB01 NaN 32724961 9050280 6565929.000000 6450410.000000 6453453.000000 284730182
mcs70_b09_s40_AB02 NaN 6720226 10437982 6740441.000000 6565073.000000 6565452.000000 309968059
mcs70_b09_s40_AB03 NaN 5967361 9649989 20800071.000000 20353671.000000 20806718.000000 456163353
mcs70_b09_s40_AB04 NaN 5347274 7751352 7404766.000000 6874041.000000 6876020.000000 374856125
mcs70_b09_s40_AB05 NaN 3294754 5157836 7168935.000000 7034953.000000 7035898.000000 279857844
mcs70_b09_s40_AB06 NaN 5998756 9466914 7479096.000000 7209034.000000 7212248.000000 279990869
mcs70_b09_s40_AB07 NaN 5135811 8779243 6545363.000000 5869759.000000 5868016.000000 330432636
mcs70_b09_s40_AB08 NaN 5142085 7752125 12043828.000000 11164961.000000 11169862.000000 299639919
mcs70_b09_s40_AB09 NaN 6869666 9710542 6607215.000000 6548542.000000 6549464.000000 363080301
mcs70_b09_s50_AB00 NaN 215324735 349948993 NaN NaN NaN NaN
mcs70_b09_s50_AB01 NaN 1199423849 398410117 NaN NaN NaN NaN
mcs70_b09_s50_AB02 NaN 281925277 481435726 NaN NaN NaN NaN
mcs70_b09_s50_AB03 NaN 185718783 289193835 NaN NaN NaN NaN
mcs70_b09_s50_AB04 NaN 366623287 250753940 NaN NaN NaN NaN
mcs70_b09_s50_AB05 NaN 2023771774 367751383 NaN NaN NaN NaN
mcs70_b09_s50_AB06 NaN 204820837 289992109 NaN NaN NaN NaN
mcs70_b09_s50_AB07 NaN 271404897 289746415 NaN NaN NaN NaN
mcs70_b09_s50_AB08 NaN 222115072 367767657 NaN NaN NaN NaN
mcs70_b09_s50_AB09 NaN 378036569 182471470 NaN NaN NaN NaN
mcs70_b09m_s15_AB00 10548 12918 17396 7220.000000 7169.000000 3921.000000 11004
mcs70_b09m_s15_AB01 5761 13206 19227 9361.000000 9191.000000 4453.000000 5570
mcs70_b09m_s15_AB02 5087 11434 16963 9496.000000 9480.000000 5088.000000 5321
mcs70_b09m_s15_AB03 4903 2898 3786 5470.000000 5415.000000 3069.000000 4843
mcs70_b09m_s15_AB04 3038 4193 5609 5660.000000 5444.000000 2364.000000 2956
mcs70_b09m_s15_AB05 10241 11462 16595 6237.000000 5824.000000 5112.000000 10927
mcs70_b09m_s15_AB06 8462 16661 24442 11287.000000 10531.000000 6118.000000 7800
mcs70_b09m_s15_AB07 7774 16117 21469 12364.000000 12360.000000 6763.000000 7891
mcs70_b09m_s15_AB08 4494 5207 7160 5906.000000 5318.000000 3847.000000 5088
mcs70_b09m_s15_AB09 14108 6459 8773 6685.000000 6669.000000 5329.000000 13187
