instance clique cp-fc kdown james-cpp-max james-cpp-max-down kdown-par/t32
g7-g62 1000001 43.216202 85315 1264 2157 25280
g7-g63 1000001 210.089645 114161 3689 7877 19861
g7-g64 1000002 1000.000061 1000000 3 2 30
g7-g65 1000002 73.848656 36470 2058 6120 731
g7-g67 1000003 21.879211 18376 316 694 2672
g7-g68 1000003 1000.000061 1000000 53419 95342 413262
g7-g69 1000003 18.305964 5480 228 469 834
g7-g70 1000003 8.210836 1605 113 203 299
g7-g71 1000003 107.906502 144784 5412 5675 44261
g7-g72 1000004 3.829669 1041 29 99 203
g7-g74 1000004 1000.000000 1000000 1000001 1000001 1000003
g7-g75 1000003 1.657912 196 7 5 41
g7-g76 1000004 1.576198 332 12 14 59
g7-g77 1000004 1.733117 525 18 12 69
g7-g78 1000004 258.639130 466808 8007 17173 53637
g7-g79 1000005 39.552246 16263 575 1571 1737
g7-g80 1000007 9.654320 3115 70 238 479
g7-g81 1000008 278.774445 9293 5081 15800 1037
g7-g83 1000010 227.135468 267037 4470 12460 24989
g7-g84 1000008 1000.000000 1000001 1000007 1000007 1000003
g7-g85 1000007 35.192081 5089 213 545 684
g7-g87 1000009 125.982368 88704 2027 5122 8521
g7-g88 1000008 183.537796 205419 3748 8467 19029
g7-g89 1000011 52.032097 8790 274 783 1063
g7-g90 1000022 223.572510 204735 2446 6603 18191
g7-g91 1000014 90.334785 71003 526 1507 1235
g7-g92 1000014 111.188667 20375 638 1846 1580
g7-g94 1e6 296.661804 225965 2392 7005 17682
g7-g95 1e6 74.974106 25882 547 1486 2544
g7-g96 1e6 87.448906 27844 633 1642 2648
g7-g97 1e6 86.596664 26659 536 1640 2559
g7-g98 1e6 125.957008 35803 1191 2358 3252
g7-g99 1e6 127.323471 35873 952 2307 3319
g8-g100 1e6 1000.000122 1000001 1000068 1000007 1000009
g8-g101 1e6 1000.000000 1000001 1000033 1000003 1000010
g8-g102 1e6 1000.000000 1000002 1000021 1000017 1000009
g8-g103 1e6 1000.000122 1000001 1000030 1000020 1000008
g8-g104 1e6 1000.000061 1000004 1000087 1000049 1000018
g8-g105 1e6 1000.000244 1000002 1000087 1000045 1000017
g8-g106 1e6 1e3 1000009 1000089 1000089 1000024
g8-g107 1e6 1e3 1000002 1000125 1000080 1000024
g8-g108 1e6 1e3 1000012 1000106 1000100 1000027
g8-g109 1e6 1e3 1000014 1000156 1000065 1000029
g8-g110 1e6 1e3 1000017 1000123 1000122 1000018
g8-g111 1e6 1e3 1000012 1000147 1000150 1000029
g8-g112 1e6 1e3 1000016 1000181 1000180 1000037
g8-g51 1000001 1000.000000 1000000 458168 188117 254566
g8-g52 1000001 1000.000000 1000000 1000000 1000000 1000003
g8-g53 1000001 1000.000061 1000000 1000000 1000000 1000003
g8-g54 1000002 1000.000000 1000000 1000000 1000000 1000003
g8-g55 1000002 1000.000000 1000000 1000000 1000001 1000002
g8-g56 1000002 1000.000000 1000000 1000000 1000000 1000002
g8-g57 1000004 1000.000000 1000000 1000001 1000000 1000004
g8-g61 1000004 1000.000000 1000000 366469 368052 1000003
g8-g62 1000006 1000.000061 1000000 1000001 1000000 1000003
g8-g63 1000005 1000.000061 608621 1000000 1000000 146366
g8-g64 1000005 1000.000000 1000000 1000001 1000001 1000002
g8-g65 1000006 1000.000061 1000000 1000001 1000001 1000002
g8-g67 1000007 1000.000000 1000000 1000001 1000001 1000002
g8-g68 1000006 1000.000061 1000000 1000001 1000001 1000003
g8-g69 1000009 1000.000122 268498 5854 6142 198953
g8-g70 1000009 1000.000122 114565 2807 2984 8955
g8-g71 1000007 1000.000061 385349 2642 2830 216037
g8-g72 1000009 1000.000061 1000000 209603 171528 42186
g8-g74 1000009 1000.000000 1000000 1000002 1000001 1000003
g8-g75 1000010 1000.000000 1000000 1000002 1000002 1000003
g8-g76 1000009 1000.000000 1000000 1000002 1000001 1000002
g8-g77 1000007 1000.000000 1000000 1000003 1000001 1000002
g8-g78 1000012 1000.000000 1000000 1000002 1000001 1000003
g8-g79 1000014 1000.000000 1000000 1000002 1000002 1000003
g8-g80 1e6 1000.000183 23592 28294 33538 2795
g8-g81 1e6 1000.000061 1000000 1000004 1000003 1000003
g8-g83 1e6 1000.000000 1000000 1000006 1000004 1000003
g8-g84 1e6 1000.000000 1000000 1000007 1000003 1000003
g8-g85 1e6 1000.000000 1000001 1000005 1000006 1000005
g8-g87 1e6 1000.000061 1000000 1000005 1000004 1000004
g8-g88 1e6 1000.000000 1000000 1000006 1000004 1000005
g8-g89 1e6 1000.000000 1000001 1000005 1000003 1000005
g8-g90 1e6 1000.000000 1000001 1000012 1000004 1000006
g8-g91 1e6 1000.000244 1000000 137720 142998 1000007
g8-g92 1e6 1000.000000 1000001 231762 225172 1000006
g8-g94 1e6 1000.000122 1000002 1000019 1000013 1000008
g8-g95 1e6 1000.000549 532258 273802 282148 43476
g8-g96 1e6 1000.000122 174618 385195 379140 62442
g8-g97 1e6 1000.000061 641301 366204 381835 121978
g8-g98 1e6 1000.000061 636140 1000017 1000029 474118
g8-g99 1e6 1000.000183 656652 1000029 1000038 501479
g9-g100 1e6 1000.000122 1000001 1000026 1000024 1000009
g9-g101 1e6 1000.000122 1000003 1000026 1000025 1000009
g9-g102 1e6 1000.000183 1000002 1000038 1000032 1000011
g9-g103 1e6 1000.000000 1000001 1000023 1000013 1000009
g9-g104 1e6 1000.000183 1000007 1000086 1000050 1000012
g9-g105 1e6 1000.000122 1000001 1000083 1000070 1000011
g9-g106 1e6 1e3 1000007 1000084 1000094 1000016
g9-g107 1e6 1e3 1000012 1000167 1000091 1000017
g9-g108 1e6 1e3 1000017 1000176 1000160 1000017
g9-g109 1e6 1e3 1000008 1000126 1000132 1000022
g9-g110 1e6 1e3 1000004 1000208 1000114 1000023
g9-g111 1e6 1e3 1000005 1000251 1000151 1000022
g9-g112 1e6 1e3 1000005 1000259 1000263 1000021
g9-g51 1000001 1000.000061 1000000 1000000 1000000 1000003
g9-g52 1000002 1000.000000 1000000 1000000 1000000 1000002
g9-g53 1000002 1000.000000 1000000 1000000 1000000 1000002
g9-g54 1000004 1000.000000 1000000 1000000 1000000 1000002
g9-g55 1000004 1000.000000 1000000 1000000 1000000 1000003
g9-g56 1000004 1000.000061 1000000 1000000 1000000 1000002
g9-g57 1000006 1000.000122 1000000 1000001 1000001 77156
g9-g61 1000006 1000.000000 1000000 1000001 1000000 1000003
g9-g62 1000007 1000.000000 1000000 1000001 1000001 1000002
g9-g63 1000010 130.803482 8604 364 367 1603
g9-g64 1000008 1000.000061 1000001 1000001 1000001 1000004
g9-g65 1000009 1000.000061 1000000 1000001 1000000 1000004
g9-g67 1000010 1000.000000 1000000 1000002 1000001 1000003
g9-g68 1000009 1000.000061 1000000 1000001 1000001 1000003
g9-g69 1000016 1000.000183 1000000 1000002 1000002 1000003
g9-g70 1000012 1000.000061 1000000 1000002 1000001 1000004
g9-g71 1000011 1000.000122 1000000 1000002 1000001 1000004
g9-g72 1000015 1000.000122 1000000 1000002 1000001 1000003
g9-g74 1000015 1000.000000 1000000 1000002 1000001 1000002
g9-g75 1000014 1000.000000 1000000 1000002 1000002 1000002
g9-g76 1000015 1000.000000 1000000 1000003 1000002 1000003
g9-g77 1000011 1000.000000 1000000 1000002 1000001 1000005
g9-g78 1000019 1000.000061 1000000 1000003 1000002 1000002
g9-g79 1e6 1000.000061 1000000 1000003 1000002 1000003
g9-g80 1e6 1000.000061 1000000 1000008 1000009 1000004
g9-g81 1e6 1000.000061 1000000 1000004 1000004 1000005
g9-g83 1e6 1000.000061 1000000 1000007 1000004 1000005
g9-g84 1e6 1000.000000 1000002 1000009 1000005 1000004
g9-g85 1e6 1000.000061 1000000 1000007 1000005 1000004
g9-g87 1e6 1000.000061 1000000 1000008 1000005 1000005
g9-g88 1e6 1000.000000 1000000 1000007 1000005 1000004
g9-g89 1e6 1000.000122 1000001 1000009 1000003 1000005
g9-g90 1e6 1000.000122 1000000 1000008 1000009 1000006
g9-g91 1e6 1000.000122 1000001 1000014 1000009 1000005
g9-g92 1e6 1000.001221 1000000 1000012 1000011 1000006
g9-g94 1e6 1000.000061 1000001 1000025 1000016 1000007
g9-g95 1e6 1000.000427 1000001 1000027 1000023 228475
g9-g96 1e6 1000.000305 1000001 1000022 1000027 424351
g9-g97 1e6 1000.000427 1000001 1000016 1000040 440178
g9-g98 1e6 1000.000305 1000001 1000031 1000023 1000007
g9-g99 1e6 1000.000183 1000001 1000032 1000020 1000006
g10-g58-normed 1000005 1000.000061 1000000 1000000 1000000 1000003
g10-g59-normed 1000005 1000.000061 1000000 1000000 1000000 1000003
g10-g60-normed 1000005 1000.000061 1000000 1000000 1000000 1000003
g10-g66-normed 1000005 1000.000061 1000000 1000000 1000000 1000003
g10-g73-normed 1000015 1000.000000 1000000 1000002 1000001 1000003
g10-g82-normed 1e6 1000.000183 1000000 1000004 1000002 1000004
g10-g86-normed 1e6 1000.000061 1000001 1000011 1000006 1000004
g10-g93-normed 1e6 1000.000122 138613 1000025 1000024 57633
g11-g58-normed 1000007 1000.000000 1000000 1000000 1000000 1000003
g11-g59-normed 1000005 1000.000000 1000000 1000000 1000000 1000003
g11-g60-normed 1000005 1000.000061 1000000 1000000 1000000 1000003
g11-g66-normed 1000006 1000.000061 1000000 1000000 1000000 1000003
g11-g73-normed 1000016 1000.000061 1000000 1000001 1000001 1000003
g11-g82-normed 1e6 1000.000000 1000000 1000004 1000003 1000004
g11-g86-normed 1e6 1000.000061 1000001 1000007 1000003 1000005
g11-g93-normed 1e6 1000.000061 1000001 1000029 1000026 1000006
g12-g58-normed 1000007 1000.000000 1000000 1000000 1000000 1000004
g12-g59-normed 1000006 1000.000061 1000000 1000000 1000000 1000003
g12-g60-normed 1000006 1000.000061 1000000 1000000 1000000 1000004
g12-g66-normed 1000007 1000.000122 1000000 1000000 1000000 1000004
g12-g73-normed 1e6 1000.000122 1000000 1000001 1000002 1000004
g12-g82-normed 1e6 1000.000061 1000000 1000005 1000002 1000004
g12-g86-normed 1e6 1000.000061 1000000 1000007 102808 51723
g12-g93-normed 1e6 1000.000122 1000001 1000025 1000030 1000006
g13-g58-normed 1000007 1000.000061 1000000 1000000 1000000 1000003
g13-g59-normed 1000008 1000.000000 1000000 1000000 1000000 1000003
g13-g60-normed 1000008 1000.000061 1000000 1000000 1000000 1000004
g13-g66-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g13-g73-normed 1e6 1000.000061 1000000 1000001 1000002 1000004
g13-g82-normed 1e6 1000.000122 1000000 1000004 1000007 1000005
g13-g86-normed 1e6 1000.000122 1000000 1000006 1000011 1000007
g13-g93-normed 1e6 1000.000122 1000001 1000022 1000021 1000005
g14-g58-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g14-g59-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g14-g60-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g14-g66-normed 1000008 1000.000000 1000000 1000000 1000000 1000003
g14-g73-normed 1e6 1000.000122 1000000 1000001 1000001 1000003
g14-g82-normed 1e6 1000.000122 1000000 1000004 1000004 1000004
g14-g86-normed 1e6 1000.000122 1000001 1000005 1000002 1000006
g14-g93-normed 1e6 1000.000061 1000001 1000024 1000021 1000005
g15-g58-normed 1000010 1000.000061 1000000 1000000 1000000 1000003
g15-g59-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g15-g60-normed 1000009 1000.000061 1000000 1000000 1000000 1000003
g15-g66-normed 1000009 1000.000061 1000000 1000000 1000000 1000003
g15-g73-normed 1e6 1000.000061 1000000 1000001 1000002 1000004
g15-g82-normed 1e6 1000.000061 1000000 1000004 1000005 1000006
g15-g86-normed 1e6 1000.000122 1000001 1000007 1000008 1000007
g15-g93-normed 1e6 1000.000122 1000000 1000024 1000015 1000006
g16-g58-normed 1000008 1000.000061 1000000 1000000 1000000 1000003
g16-g59-normed 1000009 1000.000061 1000000 1000000 1000000 1000003
g16-g60-normed 1000010 1000.000061 1000000 1000000 1000000 1000003
g16-g66-normed 1000008 1000.000000 1000000 1000000 1000000 1000003
g16-g73-normed 1e6 1000.000061 1000000 1000001 1000001 1000003
g16-g82-normed 1e6 1000.000061 1000000 1000004 1000003 1000004
g16-g86-normed 1e6 1000.000061 1000000 1000005 1000006 1000005
g16-g93-normed 1e6 1000.000061 1000001 1000028 1000021 1000005
g17-g58-normed 1000011 1000.000061 1000000 1000001 1000000 1000002
g17-g59-normed 1000011 1000.000061 1000000 1000001 1000000 1000002
g17-g60-normed 1000012 1000.000061 1000000 1000000 1000000 1000003
g17-g66-normed 1000014 1000.000061 1000000 1000000 1000000 1000002
g17-g73-normed 1e6 1000.000122 1000000 1000003 1000001 1000003
g17-g82-normed 1e6 1000.000122 1000000 1000004 1000004 1000004
g17-g86-normed 1e6 1000.000244 1000001 1000006 1000003 1000003
g17-g93-normed 1e6 1000.000000 1000002 1000027 1000032 1000013
g18-g58-normed 1000011 1000.000000 1000000 1000000 1000000 1000002
g18-g59-normed 1000012 1000.000000 1000000 1000001 1000000 1000002
g18-g60-normed 1000011 1000.000061 1000000 1000000 1000000 1000002
g18-g66-normed 1000012 1000.000061 1000000 1000000 1000000 1000002
g18-g73-normed 1e6 1000.000061 1000000 1000002 1000001 1000003
g18-g82-normed 1e6 1000.000061 1000000 1000004 1000004 1000004
g18-g86-normed 1e6 1000.000183 1000000 1000009 1000009 1000004
g18-g93-normed 1e6 1000.000122 1000001 1000028 1000029 1000009
g19-g58-normed 1000011 1000.000000 1000000 1000000 1000000 1000003
g19-g59-normed 1000014 1000.000061 1000000 1000000 1000000 1000003
g19-g60-normed 1000011 1000.000061 1000000 1000000 1000000 1000002
g19-g66-normed 1000012 1000.000000 1000000 1000000 1000000 1000003
g19-g73-normed 1e6 1000.000061 1000000 1000001 1000001 1000003
g19-g82-normed 1e6 1000.000061 1000000 1000004 1000000 1000003
g19-g86-normed 1e6 1000.000244 1000001 1000004 1000002 1000004
g19-g93-normed 1e6 1000.000122 1000004 1000034 1000025 1000007
g2-g58-normed 88605 0.101176 26 0 0 9
g2-g59-normed 57116 0.095232 25 0 0 10
g2-g60-normed 1000000 0.089136 34 1 1 13
g2-g66-normed 1000001 0.229174 75 1 2 15
g2-g73-normed 1000001 0.415345 140 5 3 24
g2-g82-normed 1000003 1.459077 502 13 9 66
g2-g86-normed 702206 1.822741 562 27 17 74
g2-g93-normed 1000007 6.087101 7608 59 61 601
g20-g58-normed 1000007 1000.000000 1000000 1000000 1000000 1000004
g20-g59-normed 1000007 1000.000000 1000000 1000000 1000000 1000004
g20-g60-normed 1000008 1000.000000 1000000 1000000 1000000 1000003
g20-g66-normed 1000007 1000.000061 1000000 1000000 1000000 1000004
g20-g73-normed 1e6 1000.000061 1000000 1000001 1000001 1000003
g20-g82-normed 1e6 1000.000061 1000000 1000004 1000002 1000006
g20-g86-normed 1e6 1000.000000 1000000 1000006 1000005 1000008
g20-g93-normed 1e6 1000.000061 1000001 1000021 1000017 1000006
g21-g58-normed 1000004 1000.000000 1000000 13177 20549 221435
g21-g59-normed 1000004 1000.000061 857389 6109 13168 100120
g21-g60-normed 1000005 1000.000000 1000000 1000000 1000000 1000005
g21-g66-normed 172306 1000.000000 899446 14422 35622 128295
g21-g73-normed 1000009 1000.000000 1000000 1000001 1000001 1000006
g21-g82-normed 1000015 1000.000000 1000000 157582 439883 562580
g21-g86-normed 1e6 1000.000122 1000001 58170 86908 232887
g21-g93-normed 1e6 1000.000000 1000000 1000021 1000015 1000009
g22-g58-normed 1000013 1000.000061 1000000 1000000 1000000 1000003
g22-g59-normed 1000012 1000.000061 1000000 1000001 1000000 1000003
g22-g60-normed 1000012 1000.000000 1000000 1000000 1000000 1000002
g22-g66-normed 1000012 1000.000061 1000000 1000000 1000000 1000003
g22-g73-normed 1e6 1000.000061 1000000 1000002 1000001 1000003
g22-g82-normed 1e6 1000.000122 1000000 1000006 1000001 1000004
g22-g86-normed 1e6 1000.000061 1000000 1000006 1000004 1000004
g22-g93-normed 1e6 1000.000061 1000003 1000031 1000012 1000006
g23-g58-normed 1000016 1000.000061 1000000 1000000 1000000 1000004
g23-g59-normed 1000015 1000.000061 1000000 1000000 1000000 1000004
g23-g60-normed 1000014 1000.000061 1000000 1000000 1000000 1000004
g23-g66-normed 1000014 1000.000061 1000000 1000000 1000000 1000003
g23-g73-normed 1e6 1000.000122 1000000 1000002 1000002 1000003
g23-g82-normed 1e6 1000.000061 1000000 1000005 1000000 1000004
g23-g86-normed 1e6 1000.000061 1000000 1000007 1000005 1000004
g23-g93-normed 1e6 1e3 1000003 1000025 1000013 1000006
g24-g58-normed 1000022 1000.000183 1000000 1000000 1000000 89
g24-g59-normed 1000021 1000.000183 557546 1000000 1000001 71
g24-g60-normed 1000020 1000.000061 56 1000000 1000001 70
g24-g66-normed 1000023 1000.000183 1000000 1000000 1000002 1000002
g24-g73-normed 1e6 50.026745 430 1000002 46791 381
g24-g82-normed 1e6 1000.000183 1000000 1000005 1000001 1000003
g24-g86-normed 1e6 1000.000122 1000001 1000006 1000006 1000004
g24-g93-normed 1e6 1e3 1000005 1000026 1000026 1000007
g25-g58-normed 1000022 1000.000122 1000000 343408 348518 1000003
g25-g59-normed 1000020 1000.000061 1000000 323585 319378 554186
g25-g60-normed 1000018 1000.000122 1000000 1000000 1000000 90939
g25-g66-normed 1000018 1000.000122 1000000 1000000 1000000 1000003
g25-g73-normed 1e6 1000.000122 1000000 1000001 1000001 22258
g25-g82-normed 1e6 1000.000244 1000000 1000005 1000004 1000005
g25-g86-normed 1e6 1000.000366 1000000 1000003 1000003 1000005
g25-g93-normed 1e6 1e3 1000004 1000025 1000021 1000005
g26-g58-normed 1000017 1000.000183 1000000 1000000 1000000 1000004
g26-g59-normed 1000017 1000.000122 1000000 1000000 1000000 1000004
g26-g60-normed 1000018 1000.000122 1000000 1000000 1000000 1000003
g26-g66-normed 1000022 1000.000122 1000000 1000000 1000000 1000003
g26-g73-normed 1e6 1000.000122 1000000 1000002 1000001 1000003
g26-g82-normed 1e6 1000.000183 1000000 1000006 1000003 1000004
g26-g86-normed 1e6 1000.000305 1000001 1000005 1000007 1000005
g26-g93-normed 1e6 1e3 1000001 1000026 1000017 1000006
g27-g58-normed 1000020 1000.000061 1000000 1000000 1000000 1000004
g27-g59-normed 1000018 1000.000061 1000000 1000000 1000000 1000004
g27-g60-normed 1000023 1000.000061 1000000 1000000 1000000 1000003
g27-g66-normed 1000021 1000.000000 1000000 1000000 1000000 1000003
g27-g73-normed 1e6 1000.000183 1000000 1000001 1000001 1000004
g27-g82-normed 1e6 1000.000122 1000000 1000006 1000004 1000005
g27-g86-normed 1e6 1000.000061 1000000 1000006 1000005 1000005
g27-g93-normed 1e6 1e3 1000001 1000028 1000017 1000006
g28-g58-normed 1e6 1000.000122 1000000 1000000 1000000 1000003
g28-g59-normed 1e6 1000.000122 1000000 1000000 1000000 1000003
g28-g60-normed 1e6 1000.000122 1000000 1000000 1000000 1000004
g28-g66-normed 1e6 1000.000183 1000000 1000000 1000000 1000003
g28-g73-normed 1e6 1000.000244 1000000 1000002 1000001 1000004
g28-g82-normed 1e6 1000.000244 1000000 1000007 1000005 1000006
g28-g86-normed 1e6 1000.000427 1000000 1000009 1000006 1000004
g28-g93-normed 1e6 1e3 1000004 1000029 1000026 584233
g29-g58-normed 1e6 1000.000061 1000000 1000000 1000000 1000004
g29-g59-normed 1e6 1000.000061 1000000 1000000 1000000 1000005
g29-g60-normed 1e6 1000.000061 1000000 1000000 1000000 1000003
g29-g66-normed 1e6 1000.000061 1000000 1000000 1000000 1000004
g29-g73-normed 1e6 1000.000122 1000000 1000001 1000001 1000003
g29-g82-normed 1e6 1000.000061 1000000 1000004 1000003 1000006
g29-g86-normed 1e6 1000.000244 1000000 1000006 1000002 1000009
g29-g93-normed 1e6 1e3 1000004 1000023 1000020 1000005
g3-g58-normed 23788 0.659694 185 31 47 101
g3-g59-normed 19593 0.523863 148 28 21 73
g3-g60-normed 100501 1.141028 258 61 73 111
g3-g66-normed 248521 23.599852 287 218 343 75
g3-g73-normed 882385 3.177682 506 137 140 144
g3-g82-normed 1000003 166.468750 5438 5110 5526 2366
g3-g86-normed 1000003 17.235069 4843 340 479 1416
g3-g93-normed 1000007 4.800850 7525 67 67 616
g30-g58-normed 1000018 1000.000061 1000000 1000000 1000000 1000005
g30-g59-normed 1000016 1000.000061 1000000 1000000 1000000 1000004
g30-g60-normed 1000017 1000.000061 1000000 1000000 1000000 1000003
g30-g66-normed 1e6 1000.000061 1000000 1000000 1000000 1000003
g30-g73-normed 1e6 1000.000061 1000000 1000000 1000001 1000003
g30-g82-normed 1e6 1000.000061 1000000 1000004 1000002 1000005
g30-g86-normed 1e6 1000.000183 1000000 1000005 1000007 1000009
g30-g93-normed 1e6 1e3 1000005 1000024 1000021 1000006
g31-g58-normed 1e6 1000.000000 1000000 1000000 1000000 1000004
g31-g59-normed 1e6 1000.000061 1000000 1000000 1000000 1000004
g31-g60-normed 1e6 1000.000000 1000000 1000000 1000000 1000003
g31-g66-normed 1e6 1000.000061 1000000 1000000 1000000 1000004
g31-g73-normed 1e6 1000.000061 1000000 1000001 1000001 1000003
g31-g82-normed 1e6 1000.000061 1000000 1000004 1000003 1000006
g31-g86-normed 1e6 1000.000183 1000000 1000008 1000005 1000010
g31-g93-normed 1e6 1e3 1000000 1000023 1000020 1000006
g32-g58-normed 1000004 1000.000000 3553 60249 93218 1154
g32-g59-normed 1000005 1000.000000 3462 29053 33962 1032
g32-g60-normed 1000005 1000.000000 1000000 1000000 1000000 1000010
g32-g66-normed 29811 590.446167 11050 2475 17337 1952
g32-g73-normed 1000013 1000.000000 1000000 1000001 1000001 1000010
g32-g82-normed 1e6 1000.000061 60612 12586 131427 6901
g32-g86-normed 1e6 492.822571 57215 3507 26385 6905
g32-g93-normed 1e6 1e3 1000000 1000018 1000018 1000007
g33-g58-normed 1e6 1000.000061 1000000 1000001 1000000 1000003
g33-g59-normed 1e6 1000.000061 1000000 1000000 1000000 1000003
g33-g60-normed 1e6 1000.000061 1000000 1000001 1000000 1000002
g33-g66-normed 1e6 1000.000122 1000000 1000000 1000000 1000002
g33-g73-normed 1e6 1000.000122 1000000 1000002 1000001 1000003
g33-g82-normed 1e6 1000.000061 1000000 1000005 1000002 1000004
g33-g86-normed 1e6 1000.000122 1000000 1000006 1000004 1000005
g33-g93-normed 1e6 1e3 1000006 1000032 1000022 1000005
g34-g58-normed 1e6 1000.000061 1000000 1000002 1000000 1000002
g34-g59-normed 1e6 1000.000122 1000000 1000002 1000000 1000002
g34-g60-normed 1e6 1000.000061 1000000 1000001 1000000 1000002
g34-g66-normed 1e6 1000.000122 1000000 1000000 1000000 1000003
g34-g73-normed 1e6 1000.000122 1000000 1000006 1000001 1000002
g34-g82-normed 1e6 1000.000000 1000000 1000005 1000004 1000003
g34-g86-normed 1e6 1000.000244 1000000 1000004 1000009 1000004
g34-g93-normed 1e6 1e3 1000001 1000028 1000027 1000008
g35-g58-normed 1e6 1000.000061 1000000 1000002 1000000 1000003
g35-g59-normed 1e6 1000.000000 1000000 1000001 1000000 1000003
g35-g60-normed 1e6 1000.000122 1000000 1000001 1000000 1000002
g35-g66-normed 1e6 1000.000122 1000000 1000000 1000000 1000003
g35-g73-normed 1e6 1000.000122 1000000 1000004 1000001 1000003
g35-g82-normed 1e6 1000.000000 1000000 1000005 1000002 1000003
g35-g86-normed 1e6 1000.000244 1000000 1000012 1000005 1000004
g35-g93-normed 1e6 1e3 1000003 1000022 1000021 1000005
g36-g58-normed 1e6 1000.000061 1000000 1000001 1000000 1000003
