instance clique cp-fc cp-mac james-cpp-max
mcs30_m3D_s70_AB05 10486 1000.000061 1000.000061 15091
mcs30_m3D_s70_AB06 2470 222.340927 220.622162 6357
mcs30_m3D_s70_AB07 20186 1000.000061 1000.000000 191436
mcs30_m3D_s70_AB08 18772 1000.000061 1000.000061 167993
mcs30_m3D_s70_AB09 121477 1000.000000 1000.000061 52027
mcs30_m3D_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s80_AB01 683461 1000.000000 1000.000000 1000000
mcs30_m3D_s80_AB02 147120 1000.000061 1000.000061 1000000
mcs30_m3D_s80_AB03 181818 1000.000061 1000.000061 1000000
mcs30_m3D_s80_AB04 118663 1000.000061 1000.000000 868558
mcs30_m3D_s80_AB05 466582 1000.000061 1000.000000 1000000
mcs30_m3D_s80_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s80_AB07 701125 1000.000061 1000.000061 1000000
mcs30_m3D_s80_AB08 52944 1000.000061 1000.000061 93386
mcs30_m3D_s80_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB02 1000000 1000.000061 1000.000000 1000000
mcs30_m3D_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m3D_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB00 27663 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB01 4059 1000.000061 1000.000061 486776
mcs30_m3Dr2_s100_AB02 695641 1000.000061 1000.000122 1000000
mcs30_m3Dr2_s100_AB03 77839 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB04 695944 1000.000061 1000.000122 1000000
mcs30_m3Dr2_s100_AB05 18198 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB06 115849 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB07 628545 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB08 188480 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s100_AB09 150149 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s25_AB00 3 0.028883 0.028154 0
mcs30_m3Dr2_s25_AB01 5 0.107034 0.106091 2
mcs30_m3Dr2_s25_AB02 8 0.123879 0.117781 7
mcs30_m3Dr2_s25_AB03 9 0.055408 0.055842 6
mcs30_m3Dr2_s25_AB04 5 0.077185 0.069742 4
mcs30_m3Dr2_s25_AB05 4 0.073279 0.070408 3
mcs30_m3Dr2_s25_AB06 5 0.206405 0.137620 3
mcs30_m3Dr2_s25_AB07 8 0.109244 0.098149 6
mcs30_m3Dr2_s25_AB08 8 0.107118 0.102565 6
mcs30_m3Dr2_s25_AB09 6 0.182071 0.166563 8
mcs30_m3Dr2_s30_AB00 3 0.086519 0.082346 1
mcs30_m3Dr2_s30_AB01 2 0.023683 0.022496 1
mcs30_m3Dr2_s30_AB02 3 0.068381 0.065476 2
mcs30_m3Dr2_s30_AB03 3 0.010300 0.009585 0
mcs30_m3Dr2_s30_AB04 4 0.104963 0.094801 7
mcs30_m3Dr2_s30_AB05 2 0.026242 0.024735 2
mcs30_m3Dr2_s30_AB06 3 0.099538 0.091295 4
mcs30_m3Dr2_s30_AB07 3 0.130605 0.109430 9
mcs30_m3Dr2_s30_AB08 2 0.012365 0.011812 0
mcs30_m3Dr2_s30_AB09 2 0.048504 0.043337 2
mcs30_m3Dr2_s40_AB00 50 3.415238 3.042335 173
mcs30_m3Dr2_s40_AB01 67 10.390531 9.403368 514
mcs30_m3Dr2_s40_AB02 169 1.474339 1.401005 86
mcs30_m3Dr2_s40_AB03 130 5.134619 4.849737 231
mcs30_m3Dr2_s40_AB04 23 1.534231 1.509862 67
mcs30_m3Dr2_s40_AB05 26 1.066267 1.086006 47
mcs30_m3Dr2_s40_AB06 16 2.026060 1.880950 32
mcs30_m3Dr2_s40_AB07 24 3.772954 3.497122 48
mcs30_m3Dr2_s40_AB08 58 2.795312 2.257295 126
mcs30_m3Dr2_s40_AB09 20 4.040400 3.715819 120
mcs30_m3Dr2_s70_AB00 1450 253.071823 254.982452 5056
mcs30_m3Dr2_s70_AB01 4974 1000.000061 1000.000061 18434
mcs30_m3Dr2_s70_AB02 18608 1000.000061 1000.000000 38535
mcs30_m3Dr2_s70_AB03 14239 1000.000000 1000.000000 70317
mcs30_m3Dr2_s70_AB04 16165 1000.000061 1000.000000 303609
mcs30_m3Dr2_s70_AB05 5115 709.000000 644.439270 27620
mcs30_m3Dr2_s70_AB06 1499 1000.000061 1000.000000 52713
mcs30_m3Dr2_s70_AB07 17949 268.050934 276.546112 8022
mcs30_m3Dr2_s70_AB08 12455 1000.000000 1000.000000 205840
mcs30_m3Dr2_s70_AB09 1886 1000.000000 1000.000061 60852
mcs30_m3Dr2_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s80_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s80_AB02 191067 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s80_AB03 39694 1000.000000 1000.000061 834013
mcs30_m3Dr2_s80_AB04 605830 1000.000000 1000.000061 1000000
mcs30_m3Dr2_s80_AB05 288897 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s80_AB06 180531 1000.000061 1000.000000 521092
mcs30_m3Dr2_s80_AB07 141618 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s80_AB08 325170 1000.000061 1000.000000 1000000
mcs30_m3Dr2_s80_AB09 734879 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr2_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB00 26465 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB01 17473 1000.000061 1000.000061 700516
mcs30_m3Dr4_s100_AB02 17110 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB03 230994 1000.000061 1000.000122 1000000
mcs30_m3Dr4_s100_AB04 19760 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB05 77220 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB06 18273 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB07 1761 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s100_AB09 19734 1000.000061 1000.000061 612644
mcs30_m3Dr4_s25_AB00 4 0.025781 0.025621 2
mcs30_m3Dr4_s25_AB01 5 0.077607 0.072060 4
mcs30_m3Dr4_s25_AB02 5 0.040254 0.037355 2
mcs30_m3Dr4_s25_AB03 5 0.141031 0.123511 7
mcs30_m3Dr4_s25_AB04 7 0.116148 0.113387 6
mcs30_m3Dr4_s25_AB05 4 0.046595 0.043099 2
mcs30_m3Dr4_s25_AB06 5 0.083993 0.077500 4
mcs30_m3Dr4_s25_AB07 5 0.101354 0.089642 6
mcs30_m3Dr4_s25_AB08 5 0.039570 0.040922 3
mcs30_m3Dr4_s25_AB09 3 0.043783 0.039488 3
mcs30_m3Dr4_s30_AB00 3 0.131627 0.119505 9
mcs30_m3Dr4_s30_AB01 4 0.076604 0.067951 4
mcs30_m3Dr4_s30_AB02 2 0.046229 0.037575 3
mcs30_m3Dr4_s30_AB03 3 0.033943 0.032977 1
mcs30_m3Dr4_s30_AB04 2 0.031912 0.024396 2
mcs30_m3Dr4_s30_AB05 2 0.053243 0.045466 2
mcs30_m3Dr4_s30_AB06 2 0.035601 0.032964 4
mcs30_m3Dr4_s30_AB07 3 0.055787 0.049624 4
mcs30_m3Dr4_s30_AB08 2 0.030556 0.026150 1
mcs30_m3Dr4_s30_AB09 2 0.030159 0.027194 2
mcs30_m3Dr4_s40_AB00 55 3.607223 2.969469 197
mcs30_m3Dr4_s40_AB01 38 1.048471 0.816174 53
mcs30_m3Dr4_s40_AB02 27 2.155470 1.882125 45
mcs30_m3Dr4_s40_AB03 72 2.477195 2.205657 104
mcs30_m3Dr4_s40_AB04 52 3.506669 3.407264 95
mcs30_m3Dr4_s40_AB05 46 4.157832 3.906204 110
mcs30_m3Dr4_s40_AB06 60 4.196296 4.147072 151
mcs30_m3Dr4_s40_AB07 46 1.378197 1.250727 114
mcs30_m3Dr4_s40_AB08 171 5.485964 5.313701 326
mcs30_m3Dr4_s40_AB09 108 2.302569 2.198743 136
mcs30_m3Dr4_s70_AB00 1699 1000.000061 1000.000061 49813
mcs30_m3Dr4_s70_AB01 8215 906.707031 910.289917 42577
mcs30_m3Dr4_s70_AB02 3698 599.671082 581.378906 23476
mcs30_m3Dr4_s70_AB03 3120 1000.000000 1000.000061 28414
mcs30_m3Dr4_s70_AB04 389 25.861010 25.474789 519
mcs30_m3Dr4_s70_AB05 2472 594.999939 559.960205 32974
mcs30_m3Dr4_s70_AB06 6498 1000.000000 1000.000061 72066
mcs30_m3Dr4_s70_AB07 27770 1000.000000 1000.000061 109665
mcs30_m3Dr4_s70_AB08 2217 1000.000061 1000.000061 22762
mcs30_m3Dr4_s70_AB09 42013 651.765015 646.766846 23466
mcs30_m3Dr4_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s80_AB01 28995 1000.000061 1000.000061 230344
mcs30_m3Dr4_s80_AB02 1000000 1000.000061 1000.000000 1000000
mcs30_m3Dr4_s80_AB03 224197 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s80_AB04 256431 1000.000061 1000.000000 251914
mcs30_m3Dr4_s80_AB05 749898 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s80_AB06 80789 1000.000000 1000.000000 428292
mcs30_m3Dr4_s80_AB07 1000000 1000.000061 1000.000061 960781
mcs30_m3Dr4_s80_AB08 30750 1000.000061 1000.000061 50914
mcs30_m3Dr4_s80_AB09 66057 1000.000000 1000.000061 1000000
mcs30_m3Dr4_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr4_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s100_AB00 19574 1000.000061 1000.000061 561017
mcs30_m3Dr6_s100_AB01 90333 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s100_AB02 57991 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s100_AB03 1861 1000.000061 1000.000061 754031
mcs30_m3Dr6_s100_AB04 10512 1000.000061 1000.000061 560551
mcs30_m3Dr6_s100_AB05 25995 1000.000061 1000.000061 952879
mcs30_m3Dr6_s100_AB06 24441 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s100_AB07 25487 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s100_AB08 14323 1000.000061 1000.000061 853398
mcs30_m3Dr6_s100_AB09 145937 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s25_AB00 6 0.100764 0.088696 6
mcs30_m3Dr6_s25_AB01 5 0.076841 0.071484 4
mcs30_m3Dr6_s25_AB02 7 0.035348 0.031602 3
mcs30_m3Dr6_s25_AB03 12 0.081364 0.078460 3
mcs30_m3Dr6_s25_AB04 4 0.113474 0.100248 3
mcs30_m3Dr6_s25_AB05 4 0.105481 0.091062 7
mcs30_m3Dr6_s25_AB06 5 0.129752 0.117719 5
mcs30_m3Dr6_s25_AB07 5 0.118443 0.109485 7
mcs30_m3Dr6_s25_AB08 6 0.089994 0.086522 6
mcs30_m3Dr6_s25_AB09 4 0.040087 0.036421 3
mcs30_m3Dr6_s30_AB00 2 0.007303 0.007104 0
mcs30_m3Dr6_s30_AB01 3 0.038526 0.035958 2
mcs30_m3Dr6_s30_AB02 3 0.033820 0.031919 3
mcs30_m3Dr6_s30_AB03 2 0.088352 0.078790 5
mcs30_m3Dr6_s30_AB04 2 0.054045 0.050610 3
mcs30_m3Dr6_s30_AB05 2 0.015734 0.014604 0
mcs30_m3Dr6_s30_AB06 2 0.030375 0.028877 2
mcs30_m3Dr6_s30_AB07 3 0.043330 0.039360 3
mcs30_m3Dr6_s30_AB08 2 0.031540 0.028424 1
mcs30_m3Dr6_s30_AB09 2 0.017470 0.015843 1
mcs30_m3Dr6_s40_AB00 30 0.517514 0.531518 61
mcs30_m3Dr6_s40_AB01 27 1.867435 1.661817 110
mcs30_m3Dr6_s40_AB02 15 0.446199 0.350883 28
mcs30_m3Dr6_s40_AB03 31 1.547694 1.426723 145
mcs30_m3Dr6_s40_AB04 23 1.915523 2.077285 114
mcs30_m3Dr6_s40_AB05 19 1.233641 1.001176 43
mcs30_m3Dr6_s40_AB06 76 1.208922 1.068515 63
mcs30_m3Dr6_s40_AB07 184 5.251658 4.646576 201
mcs30_m3Dr6_s40_AB08 27 2.370069 1.959660 54
mcs30_m3Dr6_s40_AB09 41 2.214112 2.179336 138
mcs30_m3Dr6_s70_AB00 9305 1000.000061 1000.000000 135919
mcs30_m3Dr6_s70_AB01 466 384.098450 384.447296 14411
mcs30_m3Dr6_s70_AB02 4638 73.385330 71.724495 4846
mcs30_m3Dr6_s70_AB03 1562 284.525421 291.145020 15919
mcs30_m3Dr6_s70_AB04 1821 1000.000061 1000.000000 38378
mcs30_m3Dr6_s70_AB05 3993 1000.000000 1000.000061 91502
mcs30_m3Dr6_s70_AB06 1246 588.506042 580.423157 15998
mcs30_m3Dr6_s70_AB07 3393 1000.000000 1000.000000 35097
mcs30_m3Dr6_s70_AB08 977 1000.000000 1000.000000 65357
mcs30_m3Dr6_s70_AB09 4315 387.123566 365.949524 9149
mcs30_m3Dr6_s80_AB00 227032 1000.000061 1000.000061 875058
mcs30_m3Dr6_s80_AB01 42590 1000.000061 1000.000061 551572
mcs30_m3Dr6_s80_AB02 138440 1000.000000 1000.000061 1000000
mcs30_m3Dr6_s80_AB03 107683 1000.000000 1000.000061 1000000
mcs30_m3Dr6_s80_AB04 1000000 1000.000061 1000.000000 1000000
mcs30_m3Dr6_s80_AB05 99448 1000.000000 1000.000061 1000000
mcs30_m3Dr6_s80_AB06 81084 1000.000061 1000.000061 462909
mcs30_m3Dr6_s80_AB07 95856 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s80_AB08 19943 1000.000061 1000.000061 128148
mcs30_m3Dr6_s80_AB09 852429 1000.000061 1000.000000 1000000
mcs30_m3Dr6_s90_AB00 1000001 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m3Dr6_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s50_AB00 2069 630.868958 559.447571 15153
mcs30_m4D_s50_AB01 86276 1000.000000 1000.000061 17054
mcs30_m4D_s50_AB02 429193 524.136597 387.127228 7393
mcs30_m4D_s50_AB03 76 47.754944 45.208420 524
mcs30_m4D_s50_AB04 1813 317.885284 308.043671 9846
mcs30_m4D_s50_AB05 23311 1000.000000 1000.000000 9514
mcs30_m4D_s50_AB06 1680 75.398239 61.384178 1122
mcs30_m4D_s50_AB07 53798 1000.000000 1000.000000 20213
mcs30_m4D_s50_AB08 13440 522.556824 419.411957 20248
mcs30_m4D_s50_AB09 1729 163.924332 162.587601 4814
mcs30_m4D_s60_AB00 17609 1000.000000 1000.000061 5536
mcs30_m4D_s60_AB01 290 233.947113 224.294983 2678
mcs30_m4D_s60_AB02 765 15.393816 14.986357 358
mcs30_m4D_s60_AB03 1015 603.737976 496.785217 1561
mcs30_m4D_s60_AB04 48 75.959976 74.912010 2638
mcs30_m4D_s60_AB05 786 1000.000000 1000.000061 26627
mcs30_m4D_s60_AB06 75 59.055050 52.707428 250
mcs30_m4D_s60_AB07 83 66.384109 60.327110 527
mcs30_m4D_s60_AB08 1838 135.727661 130.457825 3487
mcs30_m4D_s60_AB09 1788 25.276979 24.159220 3174
mcs30_m4D_s70_AB00 37356 1000.000061 1000.000000 806813
mcs30_m4D_s70_AB01 1000000 1000.000061 1000.000061 325233
mcs30_m4D_s70_AB02 16702 1000.000061 1000.000061 545032
mcs30_m4D_s70_AB03 51444 1000.000061 1000.000061 679238
mcs30_m4D_s70_AB04 32355 1000.000061 1000.000000 339724
mcs30_m4D_s70_AB05 28795 1000.000000 1000.000061 25718
mcs30_m4D_s70_AB06 17647 1000.000000 1000.000061 609309
mcs30_m4D_s70_AB07 1000000 1000.000061 1000.000061 663039
mcs30_m4D_s70_AB08 82481 1000.000000 1000.000061 1000000
mcs30_m4D_s70_AB09 132406 1000.000061 1000.000061 117049
mcs30_m4D_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB04 1000000 1000.000061 1000.000061 835121
mcs30_m4D_s80_AB05 1000000 1000.000061 1000.000061 881614
mcs30_m4D_s80_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB07 486778 1000.000000 1000.000061 1000000
mcs30_m4D_s80_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s80_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m4D_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s50_AB00 1420 186.206299 174.326691 17469
mcs30_m4Dr2_s50_AB01 562 104.144974 93.493118 2550
mcs30_m4Dr2_s50_AB02 5001 202.708191 189.698425 2041
mcs30_m4Dr2_s50_AB03 3989 170.150177 131.712082 6989
mcs30_m4Dr2_s50_AB04 4572 779.847412 644.787048 12013
mcs30_m4Dr2_s50_AB05 7739 138.253906 117.874107 5822
mcs30_m4Dr2_s50_AB06 10126 711.260437 618.428040 26675
mcs30_m4Dr2_s50_AB07 2253 429.492493 359.616333 10138
mcs30_m4Dr2_s50_AB08 2029 523.499939 478.131958 13354
mcs30_m4Dr2_s50_AB09 3527 453.797668 419.587311 27212
mcs30_m4Dr2_s60_AB00 798 307.700287 289.219788 1402
mcs30_m4Dr2_s60_AB01 153 39.039818 36.275436 2034
mcs30_m4Dr2_s60_AB02 244 159.596130 155.212738 5990
mcs30_m4Dr2_s60_AB03 7726 122.276848 117.561745 8297
mcs30_m4Dr2_s60_AB04 40 98.935898 98.093605 1931
mcs30_m4Dr2_s60_AB05 593 606.401611 581.540710 3365
mcs30_m4Dr2_s60_AB06 1821 1000.000000 1000.000000 30568
mcs30_m4Dr2_s60_AB07 2222 156.132217 152.991501 2368
mcs30_m4Dr2_s60_AB08 149 208.638763 184.869385 2725
mcs30_m4Dr2_s60_AB09 463 263.039886 234.518570 7971
mcs30_m4Dr2_s70_AB00 187046 1000.000061 1000.000061 312932
mcs30_m4Dr2_s70_AB01 25023 1000.000061 1000.000000 114985
mcs30_m4Dr2_s70_AB02 3324 1000.000061 1000.000000 29076
mcs30_m4Dr2_s70_AB03 50087 1000.000000 1000.000000 450904
mcs30_m4Dr2_s70_AB04 5471 1000.000000 1000.000061 524421
mcs30_m4Dr2_s70_AB05 25299 1000.000061 1000.000061 71081
mcs30_m4Dr2_s70_AB06 13763 1000.000000 1000.000000 104092
mcs30_m4Dr2_s70_AB07 4952 1000.000000 1000.000061 122036
mcs30_m4Dr2_s70_AB08 18108 1000.000061 1000.000061 40845
mcs30_m4Dr2_s70_AB09 96214 1000.000000 1000.000061 202483
mcs30_m4Dr2_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s80_AB01 198122 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s80_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s80_AB03 1000000 1000.000000 1000.000061 1000000
mcs30_m4Dr2_s80_AB04 1000000 1000.000061 1000.000061 174186
mcs30_m4Dr2_s80_AB05 279801 1000.000000 1000.000061 1000000
mcs30_m4Dr2_s80_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s80_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s80_AB08 1000000 1000.000061 1000.000061 856630
mcs30_m4Dr2_s80_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr2_s90_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s50_AB00 1251 380.248627 321.207428 10261
mcs30_m4Dr4_s50_AB01 12046 280.626007 264.333191 5919
mcs30_m4Dr4_s50_AB02 292 74.306328 64.577797 1541
mcs30_m4Dr4_s50_AB03 8924 83.495377 83.234528 932
mcs30_m4Dr4_s50_AB04 561 80.054298 71.481163 2096
mcs30_m4Dr4_s50_AB05 3609 89.623039 70.822968 1030
mcs30_m4Dr4_s50_AB06 2844 42.014671 32.784492 1642
mcs30_m4Dr4_s50_AB07 1075 93.737106 79.953964 4093
mcs30_m4Dr4_s50_AB08 5962 353.693512 330.594513 8781
mcs30_m4Dr4_s50_AB09 4772 110.974533 111.444626 5934
mcs30_m4Dr4_s60_AB00 2184 1000.000000 1000.000061 15030
mcs30_m4Dr4_s60_AB01 572 69.415138 66.317352 2502
mcs30_m4Dr4_s60_AB02 248 311.950531 307.700012 3263
mcs30_m4Dr4_s60_AB03 5958 1000.000000 1000.000000 25337
mcs30_m4Dr4_s60_AB04 28 110.958549 92.885033 1915
mcs30_m4Dr4_s60_AB05 10505 260.179596 234.741196 10859
mcs30_m4Dr4_s60_AB06 27 318.938629 281.956665 751
mcs30_m4Dr4_s60_AB07 340 237.865021 217.559525 3109
mcs30_m4Dr4_s60_AB08 1127 47.599464 46.001217 1309
mcs30_m4Dr4_s60_AB09 402 162.584930 151.708252 3791
mcs30_m4Dr4_s70_AB00 30371 1000.000000 1000.000061 94299
mcs30_m4Dr4_s70_AB01 5207 1000.000061 1000.000061 107232
mcs30_m4Dr4_s70_AB02 221620 1000.000000 1000.000000 759372
mcs30_m4Dr4_s70_AB03 11512 1000.000061 1000.000000 53692
mcs30_m4Dr4_s70_AB04 126583 1000.000061 1000.000061 345044
mcs30_m4Dr4_s70_AB05 79422 1000.000061 1000.000061 98645
mcs30_m4Dr4_s70_AB06 164633 1000.000061 1000.000061 174045
mcs30_m4Dr4_s70_AB07 109149 1000.000061 1000.000000 28030
mcs30_m4Dr4_s70_AB08 574 1000.000061 1000.000000 18386
mcs30_m4Dr4_s70_AB09 883 1000.000061 1000.000061 32874
mcs30_m4Dr4_s80_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB01 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB03 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB06 66385 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB07 353261 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB08 427961 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s80_AB09 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB00 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB01 1000000 1000.000061 1000.000122 1000000
mcs30_m4Dr4_s90_AB02 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB03 1000000 1000.000061 1000.000122 1000000
mcs30_m4Dr4_s90_AB04 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB05 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB06 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB07 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB08 1000000 1000.000061 1000.000061 1000000
mcs30_m4Dr4_s90_AB09 1000001 1000.000061 1000.000061 1000000
mcs30_m4Dr6_s50_AB00 9515 73.154526 67.852806 3303
mcs30_m4Dr6_s50_AB01 6099 365.126251 321.990509 8108
mcs30_m4Dr6_s50_AB02 6544 373.249084 281.017700 823
mcs30_m4Dr6_s50_AB03 2873 114.865311 107.959549 5544
mcs30_m4Dr6_s50_AB04 774 50.286758 45.707542 2882
mcs30_m4Dr6_s50_AB05 1931 226.341049 209.698730 10286
