instance clique cp-fc cp-mac james-cpp-max
mcs90_b06_s50_AB02 45 2450.000000 2017.000000 9927
mcs90_b06_s50_AB03 143 112531.000000 87365.000000 76152
mcs90_b06_s50_AB04 65 3250.000000 2208.000000 103224
mcs90_b06_s50_AB05 46 15375.000000 14666.000000 217
mcs90_b06_s50_AB06 549 15944.000000 11440.000000 376
mcs90_b06_s50_AB07 57 356.000000 352.000000 211
mcs90_b06_s50_AB08 60 158373.000000 138443.000000 10966
mcs90_b06_s50_AB09 128 16722.000000 15926.000000 20062
mcs90_b06_s60_AB00 91 240.000000 194.000000 191
mcs90_b06_s60_AB01 54 990.000000 894.000000 381
mcs90_b06_s60_AB02 105 178.000000 178.000000 109
mcs90_b06_s60_AB03 54 478.000000 446.000000 154
mcs90_b06_s60_AB04 54 154.000000 154.000000 109
mcs90_b06_s60_AB05 54 244.000000 244.000000 110
mcs90_b06_s60_AB06 66 302.000000 302.000000 131
mcs90_b06_s60_AB07 54 5621.000000 5461.000000 140
mcs90_b06_s60_AB08 54 178.000000 178.000000 114
mcs90_b06_s60_AB09 54 4956.000000 4214.000000 296
mcs90_b06_s70_AB00 63 368.000000 302.000000 10663
mcs90_b06_s70_AB01 63 38869.000000 36619.000000 23157
mcs90_b06_s70_AB02 63 1544.000000 1378.000000 129
mcs90_b06_s70_AB03 63 433.000000 433.000000 141
mcs90_b06_s70_AB04 181 1297.000000 1285.000000 601
mcs90_b06_s70_AB05 70 141023.000000 136192.000000 152
mcs90_b06_s70_AB06 63 43782.000000 37060.000000 128
mcs90_b06_s70_AB07 63 1454.000000 1348.000000 176
mcs90_b06_s70_AB08 63 4020.000000 3286.000000 256
mcs90_b06_s70_AB09 63 225483.000000 188438.000000 91743
mcs90_b06_s80_AB00 72 255552.000000 247654.000000 408
mcs90_b06_s80_AB01 100 2090593.000000 2004016.000000 1033
mcs90_b06_s80_AB02 73 374.000000 372.000000 429
mcs90_b06_s80_AB03 77 81231.000000 70906.000000 1830
mcs90_b06_s80_AB04 79 1492.000000 1358.000000 479
mcs90_b06_s80_AB05 137 598529.000000 574750.000000 27640
mcs90_b06_s80_AB06 74 2345.000000 1943.000000 341374
mcs90_b06_s80_AB07 115 4876.000000 4710.000000 233134
mcs90_b06_s80_AB08 222 141437.000000 132604.000000 66970
mcs90_b06_s80_AB09 95 428591.000000 425965.000000 156452
mcs90_b06_s90_AB00 90 71368.000000 66542.000000 2324
mcs90_b06_s90_AB01 114 27828.000000 26876.000000 3483
mcs90_b06_s90_AB02 790 1384.000000 1384.000000 135107
mcs90_b06_s90_AB03 663 2067690.000000 1923778.000000 702
mcs90_b06_s90_AB04 91 10645120.000000 10061113.000000 285
mcs90_b06_s90_AB05 273 1232.000000 1110.000000 493
mcs90_b06_s90_AB06 85 5604.000000 5492.000000 1822
mcs90_b06_s90_AB07 787 1212.000000 1212.000000 303
mcs90_b06_s90_AB08 88 23154.000000 19360.000000 351
mcs90_b06_s90_AB09 208 235.000000 235.000000 172424
mcs90_b06m_s100_AB00 90 957.000000 941.000000 299
mcs90_b06m_s100_AB01 93 1316.000000 1206.000000 323
mcs90_b06m_s100_AB02 90 1686.000000 1552.000000 553
mcs90_b06m_s100_AB03 90 1464.000000 1464.000000 389
mcs90_b06m_s100_AB04 90 13846.000000 13834.000000 263
mcs90_b06m_s100_AB05 90 851.000000 795.000000 181
mcs90_b06m_s100_AB06 90 785.000000 785.000000 279
mcs90_b06m_s100_AB07 90 646.000000 646.000000 181
mcs90_b06m_s100_AB08 90 411.000000 411.000000 187
mcs90_b06m_s100_AB09 90 34468.000000 34408.000000 239
mcs90_b06m_s10_AB00 16 39.000000 39.000000 25
mcs90_b06m_s10_AB01 33 78.000000 72.000000 23
mcs90_b06m_s10_AB02 30 36.000000 36.000000 32
mcs90_b06m_s10_AB03 19 32.000000 32.000000 23
mcs90_b06m_s10_AB04 9 33.000000 33.000000 23
mcs90_b06m_s10_AB05 15 146.000000 116.000000 74
mcs90_b06m_s10_AB06 22 33.000000 33.000000 22
mcs90_b06m_s10_AB07 18 41.000000 37.000000 38
mcs90_b06m_s10_AB08 28 129.000000 108.000000 134
mcs90_b06m_s10_AB09 24 31.000000 31.000000 21
mcs90_b06m_s15_AB00 121 460.000000 302.000000 231
mcs90_b06m_s15_AB01 173 598.000000 497.000000 47
mcs90_b06m_s15_AB02 128 45.000000 45.000000 78
mcs90_b06m_s15_AB03 74 147.000000 125.000000 323
mcs90_b06m_s15_AB04 119 74.000000 60.000000 106
mcs90_b06m_s15_AB05 105 73.000000 56.000000 49
mcs90_b06m_s15_AB06 238 78.000000 67.000000 501
mcs90_b06m_s15_AB07 115 286.000000 216.000000 276
mcs90_b06m_s15_AB08 82 92.000000 80.000000 43
mcs90_b06m_s15_AB09 112 683.000000 486.000000 39
mcs90_b06m_s20_AB00 34 183.000000 156.000000 43
mcs90_b06m_s20_AB01 70 59.000000 59.000000 40
mcs90_b06m_s20_AB02 30 67.000000 61.000000 130
mcs90_b06m_s20_AB03 75 142.000000 132.000000 37
mcs90_b06m_s20_AB04 129 64.000000 64.000000 37
mcs90_b06m_s20_AB05 48 112.000000 106.000000 45
mcs90_b06m_s20_AB06 33 458.000000 393.000000 161
mcs90_b06m_s20_AB07 19 76.000000 56.000000 85
mcs90_b06m_s20_AB08 18 60.000000 56.000000 39
mcs90_b06m_s20_AB09 91 79.000000 72.000000 45
mcs90_b06m_s25_AB00 259 3158.000000 2404.000000 1918
mcs90_b06m_s25_AB01 267 343.000000 319.000000 321
mcs90_b06m_s25_AB02 135 97.000000 97.000000 50
mcs90_b06m_s25_AB03 102 64.000000 64.000000 48
mcs90_b06m_s25_AB04 101 400.000000 305.000000 190
mcs90_b06m_s25_AB05 22 337.000000 256.000000 49
mcs90_b06m_s25_AB06 128 190.000000 182.000000 57
mcs90_b06m_s25_AB07 612 73.000000 73.000000 48
mcs90_b06m_s25_AB08 93 109.000000 109.000000 2050
mcs90_b06m_s25_AB09 241 146.000000 89.000000 353
mcs90_b06m_s30_AB00 27 91.000000 91.000000 55
mcs90_b06m_s30_AB01 47 80.000000 80.000000 55
mcs90_b06m_s30_AB02 27 107.000000 81.000000 186
mcs90_b06m_s30_AB03 27 116.000000 106.000000 56
mcs90_b06m_s30_AB04 27 116.000000 108.000000 77
mcs90_b06m_s30_AB05 94 150.000000 150.000000 510
mcs90_b06m_s30_AB06 27 118.000000 118.000000 56
mcs90_b06m_s30_AB07 27 95.000000 95.000000 56
mcs90_b06m_s30_AB08 27 81.000000 81.000000 56
mcs90_b06m_s30_AB09 27 119.000000 92.000000 65
mcs90_b06m_s35_AB00 33 224.000000 212.000000 98
mcs90_b06m_s35_AB01 31 153.000000 153.000000 65
mcs90_b06m_s35_AB02 31 241.000000 241.000000 1351
mcs90_b06m_s35_AB03 33 142.000000 142.000000 105
mcs90_b06m_s35_AB04 33 163.000000 163.000000 84
mcs90_b06m_s35_AB05 305 92.000000 92.000000 82
mcs90_b06m_s35_AB06 31 680.000000 607.000000 65
mcs90_b06m_s35_AB07 31 85.000000 85.000000 64
mcs90_b06m_s35_AB08 35 155.000000 114.000000 169
mcs90_b06m_s35_AB09 31 125.000000 125.000000 1803
mcs90_b06m_s40_AB00 51 170.000000 163.000000 107
mcs90_b06m_s40_AB01 40 716.000000 687.000000 2807
mcs90_b06m_s40_AB02 40 109.000000 109.000000 74
mcs90_b06m_s40_AB03 37 184.000000 182.000000 74
mcs90_b06m_s40_AB04 91 185.000000 185.000000 75
mcs90_b06m_s40_AB05 37 136.000000 136.000000 1447
mcs90_b06m_s40_AB06 36 337.000000 291.000000 2630
mcs90_b06m_s40_AB07 36 84.000000 84.000000 8718
mcs90_b06m_s40_AB08 36 111.000000 111.000000 79
mcs90_b06m_s40_AB09 36 535.000000 411.000000 2347
mcs90_b06m_s50_AB00 99 2392.000000 1996.000000 265
mcs90_b06m_s50_AB01 71 268.000000 268.000000 140
mcs90_b06m_s50_AB02 377 165.000000 165.000000 107
mcs90_b06m_s50_AB03 49 148.000000 148.000000 114
mcs90_b06m_s50_AB04 1115 417.000000 415.000000 221
mcs90_b06m_s50_AB05 57 173.000000 171.000000 99
mcs90_b06m_s50_AB06 51 5503.000000 4947.000000 144
mcs90_b06m_s50_AB07 46 256.000000 254.000000 140
mcs90_b06m_s50_AB08 55 613.000000 605.000000 262
mcs90_b06m_s50_AB09 1714 794.000000 742.000000 338
mcs90_b06m_s60_AB00 54 205.000000 205.000000 116
mcs90_b06m_s60_AB01 57 1272.000000 1058.000000 162
mcs90_b06m_s60_AB02 54 374.000000 338.000000 122
mcs90_b06m_s60_AB03 54 303.000000 303.000000 182
mcs90_b06m_s60_AB04 54 165.000000 165.000000 109
mcs90_b06m_s60_AB05 54 247.000000 209.000000 119
mcs90_b06m_s60_AB06 54 463.000000 463.000000 291
mcs90_b06m_s60_AB07 54 192.000000 192.000000 244
mcs90_b06m_s60_AB08 55 253.000000 253.000000 109
mcs90_b06m_s60_AB09 54 189.000000 181.000000 110
mcs90_b06m_s70_AB00 63 444.000000 444.000000 127
mcs90_b06m_s70_AB01 67 333.000000 333.000000 194
mcs90_b06m_s70_AB02 63 243.000000 243.000000 137
mcs90_b06m_s70_AB03 64 185.000000 185.000000 127
mcs90_b06m_s70_AB04 63 214.000000 214.000000 269
mcs90_b06m_s70_AB05 63 512.000000 474.000000 293
mcs90_b06m_s70_AB06 63 2335.000000 2273.000000 128
mcs90_b06m_s70_AB07 63 317.000000 317.000000 198
mcs90_b06m_s70_AB08 63 772.000000 764.000000 164
mcs90_b06m_s70_AB09 67 335.000000 335.000000 131
mcs90_b06m_s80_AB00 73 46412.000000 41618.000000 423
mcs90_b06m_s80_AB01 75 388.000000 388.000000 236
mcs90_b06m_s80_AB02 74 2601.000000 2427.000000 393
mcs90_b06m_s80_AB03 73 791.000000 769.000000 821
mcs90_b06m_s80_AB04 73 978.000000 978.000000 177
mcs90_b06m_s80_AB05 74 1230.000000 1230.000000 15137
mcs90_b06m_s80_AB06 104 989.000000 985.000000 297
mcs90_b06m_s80_AB07 73 27419.000000 23145.000000 621
mcs90_b06m_s80_AB08 72 1162.000000 1104.000000 444
mcs90_b06m_s80_AB09 73 1310.000000 1286.000000 336
mcs90_b06m_s90_AB00 169 2335.000000 2283.000000 598
mcs90_b06m_s90_AB01 120 1800.000000 1626.000000 517
mcs90_b06m_s90_AB02 81 11157.000000 11083.000000 1060
mcs90_b06m_s90_AB03 92 2402.000000 1616.000000 380
mcs90_b06m_s90_AB04 131 1024.000000 1024.000000 461
mcs90_b06m_s90_AB05 267 39870.000000 39784.000000 2661
mcs90_b06m_s90_AB06 104 1699.000000 1639.000000 375
mcs90_b06m_s90_AB07 97 9939.000000 9681.000000 477
mcs90_b06m_s90_AB08 82 1625.000000 1417.000000 1188
mcs90_b06m_s90_AB09 81 4393.000000 4295.000000 3002
mcs90_b09_s100_AB00 90 352.000000 352.000000 195
mcs90_b09_s100_AB01 90 278.000000 278.000000 234
mcs90_b09_s100_AB02 98 374.000000 374.000000 335
mcs90_b09_s100_AB03 90 1372.000000 1372.000000 393
mcs90_b09_s100_AB04 90 1493.000000 1493.000000 181
mcs90_b09_s100_AB05 91 251.000000 251.000000 181
mcs90_b09_s100_AB06 90 329.000000 329.000000 237
mcs90_b09_s100_AB07 90 3603.000000 2531.000000 487
mcs90_b09_s100_AB08 90 439.000000 437.000000 205
mcs90_b09_s100_AB09 90 300441.000000 280125.000000 197
mcs90_b09_s15_AB00 73 172.000000 141.000000 116
mcs90_b09_s15_AB01 114 225.000000 181.000000 290
mcs90_b09_s15_AB02 165 347.000000 245.000000 260
mcs90_b09_s15_AB03 228 164.000000 120.000000 139
mcs90_b09_s15_AB04 121 163.000000 120.000000 262
mcs90_b09_s15_AB05 124 147.000000 114.000000 251
mcs90_b09_s15_AB06 87 363.000000 254.000000 286
mcs90_b09_s15_AB07 141 605.000000 439.000000 213
mcs90_b09_s15_AB08 77 174.000000 121.000000 133
mcs90_b09_s15_AB09 136 151.000000 130.000000 363
mcs90_b09_s20_AB00 34 151.000000 137.000000 38
mcs90_b09_s20_AB01 50 81.000000 81.000000 40
mcs90_b09_s20_AB02 61 261.000000 218.000000 231
mcs90_b09_s20_AB03 47 74.000000 74.000000 115
mcs90_b09_s20_AB04 31 83.000000 83.000000 67
mcs90_b09_s20_AB05 36 71.000000 61.000000 39
mcs90_b09_s20_AB06 29 53.000000 53.000000 40
mcs90_b09_s20_AB07 61 81.000000 81.000000 38
mcs90_b09_s20_AB08 64 57.000000 55.000000 120
mcs90_b09_s20_AB09 29 62.000000 62.000000 270
mcs90_b09_s25_AB00 73 1134.000000 997.000000 93
mcs90_b09_s25_AB01 246 370.000000 312.000000 286
mcs90_b09_s25_AB02 133 558.000000 489.000000 182
mcs90_b09_s25_AB03 356 102.000000 102.000000 48
mcs90_b09_s25_AB04 452 52.000000 52.000000 533
mcs90_b09_s25_AB05 328 55.000000 55.000000 47
mcs90_b09_s25_AB06 362 366.000000 292.000000 241
mcs90_b09_s25_AB07 204 107.000000 89.000000 71
mcs90_b09_s25_AB08 135 929.000000 799.000000 48
mcs90_b09_s25_AB09 266 184.000000 170.000000 246
mcs90_b09_s30_AB00 103 146.000000 130.000000 87
mcs90_b09_s30_AB01 26 638.000000 568.000000 54
mcs90_b09_s30_AB02 26 79.000000 79.000000 66
mcs90_b09_s30_AB03 42 305.000000 289.000000 54
mcs90_b09_s30_AB04 26 60.000000 60.000000 198
mcs90_b09_s30_AB05 26 84.000000 84.000000 353
mcs90_b09_s30_AB06 27 64.000000 64.000000 59
mcs90_b09_s30_AB07 26 106.000000 106.000000 53
mcs90_b09_s30_AB08 227 65.000000 65.000000 54
mcs90_b09_s30_AB09 26 55.000000 55.000000 53
mcs90_b09_s35_AB00 30 1674.000000 1415.000000 1132
mcs90_b09_s35_AB01 30 228.000000 216.000000 2023
mcs90_b09_s35_AB02 30 327.000000 320.000000 62
mcs90_b09_s35_AB03 280 286.000000 230.000000 175
mcs90_b09_s35_AB04 30 138.000000 132.000000 73
mcs90_b09_s35_AB05 185 78.000000 78.000000 67
mcs90_b09_s35_AB06 30 66.000000 66.000000 61
mcs90_b09_s35_AB07 146 117.000000 103.000000 77
mcs90_b09_s35_AB08 30 236.000000 234.000000 327
mcs90_b09_s35_AB09 31 3079.000000 2489.000000 1452
mcs90_b09_s40_AB00 401 1436.000000 1361.000000 2871
mcs90_b09_s40_AB01 36 86.000000 86.000000 1638
mcs90_b09_s40_AB02 467 75.000000 75.000000 74
mcs90_b09_s40_AB03 36 1467.000000 1374.000000 76
mcs90_b09_s40_AB04 446 249.000000 227.000000 74
mcs90_b09_s40_AB05 279 77.000000 77.000000 73
mcs90_b09_s40_AB06 270 6667.000000 5868.000000 3503
mcs90_b09_s40_AB07 137 102.000000 102.000000 760
mcs90_b09_s40_AB08 165 6728.000000 5840.000000 9160
mcs90_b09_s40_AB09 332 175.000000 175.000000 73
mcs90_b09_s50_AB00 63 595.000000 485.000000 197
mcs90_b09_s50_AB01 86 8003.000000 7657.000000 99201
mcs90_b09_s50_AB02 54 31827.000000 28812.000000 3719
mcs90_b09_s50_AB03 3288 11414.000000 10083.000000 48559
mcs90_b09_s50_AB04 744 120.000000 120.000000 15770
mcs90_b09_s50_AB05 956 5636.000000 3546.000000 105
mcs90_b09_s50_AB06 216 452.000000 434.000000 205
mcs90_b09_s50_AB07 5265 2615.000000 2310.000000 99
mcs90_b09_s50_AB08 2621 241.000000 235.000000 8748
mcs90_b09_s50_AB09 69 33710.000000 31072.000000 32109
mcs90_b09_s60_AB00 54 135.000000 127.000000 109
mcs90_b09_s60_AB01 54 117.000000 117.000000 787
mcs90_b09_s60_AB02 54 130.000000 128.000000 109
mcs90_b09_s60_AB03 54 167.000000 167.000000 109
mcs90_b09_s60_AB04 56 6826.000000 5760.000000 2681
mcs90_b09_s60_AB05 54 141.000000 141.000000 120
mcs90_b09_s60_AB06 54 104.000000 104.000000 109
mcs90_b09_s60_AB07 54 5525.000000 5019.000000 141
mcs90_b09_s60_AB08 54 688.000000 562.000000 145
mcs90_b09_s60_AB09 54 2234.000000 1874.000000 281
mcs90_b09_s70_AB00 62 164.000000 164.000000 133
mcs90_b09_s70_AB01 64 217.000000 217.000000 135
mcs90_b09_s70_AB02 71 483.000000 483.000000 208
mcs90_b09_s70_AB03 67 599.000000 591.000000 325
mcs90_b09_s70_AB04 62 45498.000000 42260.000000 28863
mcs90_b09_s70_AB05 64 3695.000000 3421.000000 144
mcs90_b09_s70_AB06 76 27545.000000 25399.000000 347
mcs90_b09_s70_AB07 81 429.000000 429.000000 167
mcs90_b09_s70_AB08 63 1975.000000 1955.000000 143
mcs90_b09_s70_AB09 119 658.000000 658.000000 229
mcs90_b09_s80_AB00 73 634.000000 630.000000 341
mcs90_b09_s80_AB01 72 52122.000000 45899.000000 84194
mcs90_b09_s80_AB02 76 1361.000000 1161.000000 571
mcs90_b09_s80_AB03 77 114704.000000 106839.000000 466449
mcs90_b09_s80_AB04 90 906.000000 898.000000 646
mcs90_b09_s80_AB05 72 1799009.000000 1692985.000000 3711
mcs90_b09_s80_AB06 72 138.000000 138.000000 145
mcs90_b09_s80_AB07 82 501.000000 501.000000 344
mcs90_b09_s80_AB08 89 880.000000 850.000000 177
mcs90_b09_s80_AB09 73 10004.000000 9436.000000 121811
mcs90_b09_s90_AB00 177 122140.000000 98254.000000 15913
mcs90_b09_s90_AB01 145 43758.000000 41503.000000 520221
mcs90_b09_s90_AB02 236 31957.000000 26389.000000 1474564
mcs90_b09_s90_AB03 86 2522644.000000 2123510.000000 513
mcs90_b09_s90_AB04 108 18193413.000000 17561587.000000 1575586
mcs90_b09_s90_AB05 92 13768733.000000 12686609.000000 3866824
mcs90_b09_s90_AB06 102 435.000000 405.000000 236
mcs90_b09_s90_AB07 179 3631.000000 3375.000000 450
mcs90_b09_s90_AB08 205 1834.000000 1500.000000 496
mcs90_b09_s90_AB09 108 505022.000000 478710.000000 179
mcs90_b09m_s100_AB00 90 324.000000 268.000000 181
mcs90_b09m_s100_AB01 90 381.000000 381.000000 209
mcs90_b09m_s100_AB02 90 474.000000 474.000000 229
mcs90_b09m_s100_AB03 90 1911.000000 1911.000000 221
mcs90_b09m_s100_AB04 90 351.000000 351.000000 323
mcs90_b09m_s100_AB05 90 529.000000 445.000000 221
mcs90_b09m_s100_AB06 90 247.000000 247.000000 181
mcs90_b09m_s100_AB07 90 387.000000 383.000000 188
mcs90_b09m_s100_AB08 90 1355.000000 1347.000000 322
mcs90_b09m_s100_AB09 90 497.000000 489.000000 195
mcs90_b09m_s15_AB00 103 114.000000 81.000000 243
mcs90_b09m_s15_AB01 82 79.000000 72.000000 151
mcs90_b09m_s15_AB02 126 295.000000 215.000000 122
mcs90_b09m_s15_AB03 114 358.000000 296.000000 215
mcs90_b09m_s15_AB04 111 315.000000 244.000000 188
mcs90_b09m_s15_AB05 161 413.000000 310.000000 364
mcs90_b09m_s15_AB06 176 340.000000 250.000000 358
mcs90_b09m_s15_AB07 184 266.000000 218.000000 68
mcs90_b09m_s15_AB08 170 98.000000 94.000000 425
mcs90_b09m_s15_AB09 107 76.000000 71.000000 59
mcs90_b09m_s20_AB00 18 56.000000 45.000000 130
mcs90_b09m_s20_AB01 18 45.000000 45.000000 39
mcs90_b09m_s20_AB02 99 63.000000 53.000000 249
mcs90_b09m_s20_AB03 73 54.000000 54.000000 40
mcs90_b09m_s20_AB04 34 90.000000 80.000000 47
mcs90_b09m_s20_AB05 64 66.000000 66.000000 40
mcs90_b09m_s20_AB06 31 57.000000 53.000000 42
mcs90_b09m_s20_AB07 75 52.000000 52.000000 39
mcs90_b09m_s20_AB08 34 59.000000 52.000000 46
mcs90_b09m_s20_AB09 86 61.000000 56.000000 45
mcs90_b09m_s25_AB00 147 2168.000000 1810.000000 65
mcs90_b09m_s25_AB01 170 144.000000 142.000000 48
mcs90_b09m_s25_AB02 705 71.000000 71.000000 55
mcs90_b09m_s25_AB03 112 105.000000 105.000000 1975
mcs90_b09m_s25_AB04 206 106.000000 104.000000 77
mcs90_b09m_s25_AB05 79 2348.000000 1928.000000 1765
mcs90_b09m_s25_AB06 124 1001.000000 834.000000 55
mcs90_b09m_s25_AB07 91 464.000000 385.000000 65
mcs90_b09m_s25_AB08 169 75.000000 75.000000 48
mcs90_b09m_s25_AB09 78 152.000000 108.000000 67
mcs90_b09m_s30_AB00 26 62.000000 62.000000 966
mcs90_b09m_s30_AB01 26 73.000000 73.000000 70
mcs90_b09m_s30_AB02 26 210.000000 176.000000 469
mcs90_b09m_s30_AB03 26 63.000000 63.000000 128
mcs90_b09m_s30_AB04 26 57.000000 57.000000 53
mcs90_b09m_s30_AB05 26 72.000000 72.000000 53
mcs90_b09m_s30_AB06 26 358.000000 339.000000 55
mcs90_b09m_s30_AB07 146 63.000000 63.000000 54
mcs90_b09m_s30_AB08 41 85.000000 77.000000 61
mcs90_b09m_s30_AB09 26 86.000000 80.000000 53
mcs90_b09m_s35_AB00 30 97.000000 97.000000 64
mcs90_b09m_s35_AB01 30 130.000000 124.000000 79
mcs90_b09m_s35_AB02 129 87.000000 87.000000 62
mcs90_b09m_s35_AB03 87 111.000000 109.000000 67
mcs90_b09m_s35_AB04 30 160.000000 132.000000 67
mcs90_b09m_s35_AB05 58 209.000000 205.000000 63
mcs90_b09m_s35_AB06 81 112.000000 107.000000 83
mcs90_b09m_s35_AB07 114 95.000000 95.000000 61
mcs90_b09m_s35_AB08 30 136.000000 112.000000 1283
mcs90_b09m_s35_AB09 71 101.000000 101.000000 62
mcs90_b09m_s40_AB00 549 991.000000 937.000000 1377
mcs90_b09m_s40_AB01 38 76.000000 76.000000 75
mcs90_b09m_s40_AB02 175 124.000000 104.000000 99
mcs90_b09m_s40_AB03 172 114.000000 114.000000 183
mcs90_b09m_s40_AB04 196 98.000000 98.000000 75
mcs90_b09m_s40_AB05 171 89.000000 89.000000 75
mcs90_b09m_s40_AB06 41 160.000000 160.000000 115
mcs90_b09m_s40_AB07 36 94.000000 94.000000 2547
mcs90_b09m_s40_AB08 36 131.000000 131.000000 81
mcs90_b09m_s40_AB09 63 4795.000000 4316.000000 1940
mcs90_b09m_s50_AB00 496 2050.000000 1936.000000 122
mcs90_b09m_s50_AB01 479 1268.000000 1205.000000 153
mcs90_b09m_s50_AB02 407 1429.000000 1331.000000 109
mcs90_b09m_s50_AB03 226 375.000000 355.000000 138
mcs90_b09m_s50_AB04 922 13421.000000 11682.000000 258
mcs90_b09m_s50_AB05 512 1172.000000 1132.000000 284
mcs90_b09m_s50_AB06 5527 142.000000 142.000000 4173
mcs90_b09m_s50_AB07 854 556.000000 556.000000 121
mcs90_b09m_s50_AB08 5764 348.000000 284.000000 339
mcs90_b09m_s50_AB09 71 170.000000 170.000000 133
mcs90_b09m_s60_AB00 54 1210.000000 1180.000000 110
mcs90_b09m_s60_AB01 54 194.000000 194.000000 109
mcs90_b09m_s60_AB02 54 265.000000 259.000000 116
mcs90_b09m_s60_AB03 54 639.000000 421.000000 119
mcs90_b09m_s60_AB04 54 347.000000 339.000000 187
mcs90_b09m_s60_AB05 54 156.000000 156.000000 137
mcs90_b09m_s60_AB06 54 467.000000 467.000000 176
mcs90_b09m_s60_AB07 54 279.000000 279.000000 177
mcs90_b09m_s60_AB08 54 179.000000 179.000000 109
mcs90_b09m_s60_AB09 54 198.000000 196.000000 270
mcs90_b09m_s70_AB00 62 688.000000 564.000000 250
mcs90_b09m_s70_AB01 62 170.000000 166.000000 129
mcs90_b09m_s70_AB02 63 177.000000 177.000000 139
mcs90_b09m_s70_AB03 66 1354.000000 1344.000000 595
mcs90_b09m_s70_AB04 64 10218.000000 8537.000000 127
mcs90_b09m_s70_AB05 62 4437.000000 4221.000000 303
mcs90_b09m_s70_AB06 62 383.000000 367.000000 217
mcs90_b09m_s70_AB07 62 162.000000 162.000000 127
mcs90_b09m_s70_AB08 65 665.000000 665.000000 126
mcs90_b09m_s70_AB09 62 351.000000 299.000000 234
mcs90_b09m_s80_AB00 72 2340.000000 1984.000000 447
mcs90_b09m_s80_AB01 72 153.000000 153.000000 149
mcs90_b09m_s80_AB02 72 682.000000 618.000000 235
mcs90_b09m_s80_AB03 79 873122.000000 800194.000000 213
mcs90_b09m_s80_AB04 72 154.000000 154.000000 12108
mcs90_b09m_s80_AB05 72 2388.000000 2210.000000 509
mcs90_b09m_s80_AB06 78 314.000000 298.000000 186
mcs90_b09m_s80_AB07 118 1134.000000 1104.000000 1078
mcs90_b09m_s80_AB08 75 784.000000 544.000000 216
mcs90_b09m_s80_AB09 73 267.000000 267.000000 173
mcs90_b09m_s90_AB00 99 1523.000000 1523.000000 2000
mcs90_b09m_s90_AB01 5467 2119.000000 1833.000000 1838
mcs90_b09m_s90_AB02 110 387.000000 387.000000 751
mcs90_b09m_s90_AB03 80 647.000000 639.000000 372
mcs90_b09m_s90_AB04 105 559.000000 559.000000 23093
mcs90_b09m_s90_AB05 108 2646.000000 2640.000000 2522
mcs90_b09m_s90_AB06 103 50687.000000 50163.000000 3067258
mcs90_b09m_s90_AB07 90 1668.000000 1648.000000 305
mcs90_b09m_s90_AB08 97 893.000000 827.000000 1042
mcs90_b09m_s90_AB09 713 1341.000000 1335.000000 380
mcs90_m2D_s100_AB00 720 937349.000000 908525.000000 134111
mcs90_m2D_s100_AB01 82 3011511.000000 2957667.000000 351487
mcs90_m2D_s100_AB02 291 7386486.000000 7089401.000000 65894
mcs90_m2D_s100_AB03 383 564073.000000 452829.000000 146137
mcs90_m2D_s100_AB04 81 3728.000000 3620.000000 369
mcs90_m2D_s100_AB05 3133 169762.000000 159826.000000 30489
mcs90_m2D_s100_AB06 151 967479.000000 950437.000000 119601
mcs90_m2D_s100_AB07 197 2008854.000000 1922030.000000 5483
mcs90_m2D_s100_AB08 109 1725066.000000 1391390.000000 247300
mcs90_m2D_s100_AB09 118 1510904.000000 1504148.000000 416699
mcs90_m2D_s10_AB00 31 39.000000 39.000000 23
mcs90_m2D_s10_AB01 20 35.000000 35.000000 23
mcs90_m2D_s10_AB02 26 33.000000 33.000000 23
mcs90_m2D_s10_AB03 26 44.000000 44.000000 24
mcs90_m2D_s10_AB04 20 35.000000 35.000000 43
mcs90_m2D_s10_AB05 18 38.000000 38.000000 21
mcs90_m2D_s10_AB06 14 53.000000 36.000000 24
mcs90_m2D_s10_AB07 23 47.000000 47.000000 24
mcs90_m2D_s10_AB08 36 34.000000 34.000000 21
mcs90_m2D_s10_AB09 18 115.000000 85.000000 23
mcs90_m2D_s20_AB00 95 114.000000 104.000000 58
mcs90_m2D_s20_AB01 64 1362.000000 901.000000 280
mcs90_m2D_s20_AB02 78 189.000000 155.000000 78
mcs90_m2D_s20_AB03 56 1446.000000 1012.000000 59
mcs90_m2D_s20_AB04 191 160.000000 116.000000 133
mcs90_m2D_s20_AB05 32 456.000000 294.000000 137
mcs90_m2D_s20_AB06 54 591.000000 483.000000 365
mcs90_m2D_s20_AB07 118 187.000000 130.000000 359
