instance clique james-cpp-max james-cpp-max-down clique-par/t32 cp-branching-mac cp-branching-filtering-mac cp-filtering-mac
mcs30_b06m_s70_AB05 1455011 3036157 21579642 1476429 3031727.000000 1144793.000000 970031.000000
mcs30_b06m_s70_AB06 1567950 3298420 20934409 1588851 3240775.000000 592461.000000 519476.000000
mcs30_b06m_s70_AB07 1186817 2873798 14797462 1207587 2985064.000000 1397767.000000 639580.000000
mcs30_b06m_s70_AB08 1779591 3630477 23950357 1810290 3527127.000000 252545.000000 245244.000000
mcs30_b06m_s70_AB09 1384216 2828488 15089155 1403704 2689973.000000 524351.000000 230745.000000
mcs30_b06m_s80_AB00 10011918 20062743 211058713 10059749 20031456.000000 15714128.000000 19352796.000000
mcs30_b06m_s80_AB01 8288981 16661901 163858830 8329960 16673279.000000 7084340.000000 10697693.000000
mcs30_b06m_s80_AB02 4832853 9638493 91165038 4872941 9656202.000000 3551707.000000 4198762.000000
mcs30_b06m_s80_AB03 11007078 21993062 230972453 11049295 21908102.000000 11748140.000000 13423256.000000
mcs30_b06m_s80_AB04 18513548 38363517 290013031 18557790 38410307.000000 7810767.000000 7354334.000000
mcs30_b06m_s80_AB05 5352164 10603274 142395908 5396041 10609190.000000 7292524.000000 13770864.000000
mcs30_b06m_s80_AB06 12018718 23625097 184977879 12066555 19837055.000000 3649505.000000 3229828.000000
mcs30_b06m_s80_AB07 11282363 22910223 156226928 11330428 22710156.000000 2864508.000000 2521594.000000
mcs30_b06m_s80_AB08 8026822 16034630 183789208 8073850 16002331.000000 3997710.000000 3166150.000000
mcs30_b06m_s80_AB09 5662787 11003359 133339664 5706505 11000486.000000 6110763.000000 6053512.000000
mcs30_b06m_s90_AB00 100219786 200277596 2407267196 100278663 200145045.000000 NaN NaN
mcs30_b06m_s90_AB01 163946840 337193749 2859045660 164014784 NaN NaN NaN
mcs30_b06m_s90_AB02 81666320 162639341 1630599131 81730284 162781917.000000 NaN NaN
mcs30_b06m_s90_AB03 81124251 162549441 1799093340 81185580 162625167.000000 NaN NaN
mcs30_b06m_s90_AB04 85176346 172630105 1372437866 85240714 170280598.000000 NaN NaN
mcs30_b06m_s90_AB05 107409750 213090828 2361255013 107473378 212956566.000000 NaN NaN
mcs30_b06m_s90_AB06 60081419 118966709 1333566302 60135267 119054901.000000 NaN NaN
mcs30_b06m_s90_AB07 59448758 117928392 852674996 59500893 117927694.000000 NaN NaN
mcs30_b06m_s90_AB08 39982506 79321963 1094368818 40044517 79316660.000000 NaN NaN
mcs30_b06m_s90_AB09 82730001 164781590 1924269859 82794146 164918493.000000 NaN NaN
mcs30_b09_s100_AB00 140426809 1100912967 NaN 140467480 NaN NaN 14577256.000000
mcs30_b09_s100_AB01 13764423 402839743 1003661988 13802004 NaN NaN NaN
mcs30_b09_s100_AB02 76358717 1487611105 NaN 76398668 NaN NaN NaN
mcs30_b09_s100_AB03 173157377 1606274607 NaN 173202528 NaN NaN NaN
mcs30_b09_s100_AB04 66813876 956376850 2501595747 66853804 NaN NaN NaN
mcs30_b09_s100_AB05 112941735 939414691 NaN 112989930 NaN NaN NaN
mcs30_b09_s100_AB06 7988503 264082142 670211670 8026615 NaN NaN 12071163.000000
mcs30_b09_s100_AB07 220934542 1586101852 NaN 220975825 NaN NaN NaN
mcs30_b09_s100_AB08 22500543 506266792 1295449838 22542223 NaN NaN NaN
mcs30_b09_s100_AB09 14033494 389217973 902022376 14072040 NaN NaN 4169991.000000
mcs30_b09_s35_AB00 615 1546 3746 751 1171.000000 802.000000 868.000000
mcs30_b09_s35_AB01 610 3078 11266 770 2177.000000 1813.000000 2533.000000
mcs30_b09_s35_AB02 302 1504 3292 470 1277.000000 938.000000 1086.000000
mcs30_b09_s35_AB03 773 2046 8256 929 1737.000000 1039.000000 1256.000000
mcs30_b09_s35_AB04 682 828 2213 831 1021.000000 711.000000 777.000000
mcs30_b09_s35_AB05 644 2786 9247 792 2282.000000 1881.000000 2086.000000
mcs30_b09_s35_AB06 1000 2161 9686 1153 2251.000000 1833.000000 3254.000000
mcs30_b09_s35_AB07 712 1489 4144 843 1792.000000 946.000000 1606.000000
mcs30_b09_s35_AB08 1483 3421 10468 1640 2787.000000 1675.000000 1591.000000
mcs30_b09_s35_AB09 2229 5474 24481 2395 5482.000000 4382.000000 7205.000000
mcs30_b09_s40_AB00 2910 8740 29959 3571 7426.000000 5029.000000 6940.000000
mcs30_b09_s40_AB01 3079 7342 25085 3287 5295.000000 2735.000000 2735.000000
mcs30_b09_s40_AB02 2625 9241 36483 2841 9144.000000 7279.000000 12650.000000
mcs30_b09_s40_AB03 2717 7728 15793 3380 12034.000000 8436.000000 7603.000000
mcs30_b09_s40_AB04 2444 7286 29843 2667 7695.000000 6831.000000 8310.000000
mcs30_b09_s40_AB05 1093 5003 14986 1458 4999.000000 4546.000000 6163.000000
mcs30_b09_s40_AB06 1467 4937 13985 1665 5347.000000 4596.000000 5097.000000
mcs30_b09_s40_AB07 734 2758 5980 945 1949.000000 1395.000000 1457.000000
mcs30_b09_s40_AB08 1890 6025 17165 2077 6875.000000 5709.000000 6230.000000
mcs30_b09_s40_AB09 3876 9490 36379 4501 9255.000000 4726.000000 5814.000000
mcs30_b09_s50_AB00 21073 52127 245437 23258 54754.000000 34249.000000 47156.000000
mcs30_b09_s50_AB01 13973 36558 166727 16263 35892.000000 20753.000000 26022.000000
mcs30_b09_s50_AB02 23838 41093 162148 26281 39146.000000 20782.000000 32364.000000
mcs30_b09_s50_AB03 24589 51184 312227 27028 46263.000000 29761.000000 45496.000000
mcs30_b09_s50_AB04 16283 36767 217738 18808 32521.000000 16694.000000 23566.000000
mcs30_b09_s50_AB05 30378 64682 197273 32618 48093.000000 20753.000000 18841.000000
mcs30_b09_s50_AB06 9214 27849 69228 10977 40472.000000 25766.000000 24632.000000
mcs30_b09_s50_AB07 11111 25667 98057 12751 29545.000000 28168.000000 32818.000000
mcs30_b09_s50_AB08 19385 44709 280144 21029 44005.000000 30217.000000 43298.000000
mcs30_b09_s50_AB09 14388 41986 199704 15927 42574.000000 23784.000000 37164.000000
mcs30_b09_s60_AB00 36169 332814 857262 39604 284233.000000 143560.000000 108957.000000
mcs30_b09_s60_AB01 105444 464534 1514889 111725 420684.000000 102125.000000 45163.000000
mcs30_b09_s60_AB02 10260 90017 186356 12514 120453.000000 39572.000000 30542.000000
mcs30_b09_s60_AB03 151416 459059 1823294 157737 387236.000000 93730.000000 52377.000000
mcs30_b09_s60_AB04 35204 347607 947011 38130 420551.000000 177023.000000 105056.000000
mcs30_b09_s60_AB05 71702 171945 483595 76316 295291.000000 108126.000000 100358.000000
mcs30_b09_s60_AB06 65556 300381 906444 68587 324179.000000 139207.000000 103709.000000
mcs30_b09_s60_AB07 67019 161015 324849 70035 350322.000000 106370.000000 108822.000000
mcs30_b09_s60_AB08 52804 207222 577415 57867 165148.000000 86825.000000 51451.000000
mcs30_b09_s60_AB09 75020 316144 1042055 79312 342492.000000 107089.000000 110730.000000
mcs30_b09_s70_AB00 754961 2752907 14146707 776031 2357075.000000 1247618.000000 1139575.000000
mcs30_b09_s70_AB01 738728 2969098 11940012 760163 2507711.000000 966559.000000 777771.000000
mcs30_b09_s70_AB02 493842 2104001 9350534 514007 2052522.000000 930027.000000 528284.000000
mcs30_b09_s70_AB03 381571 1515264 4515668 392987 1731826.000000 676306.000000 459866.000000
mcs30_b09_s70_AB04 229639 709523 1536333 247792 853809.000000 457903.000000 391838.000000
mcs30_b09_s70_AB05 800041 2316851 10672118 818943 2362917.000000 1295078.000000 1591967.000000
mcs30_b09_s70_AB06 375644 1571666 5305782 395995 1582296.000000 592973.000000 495571.000000
mcs30_b09_s70_AB07 673929 1958160 11517931 698790 1842808.000000 934902.000000 867973.000000
mcs30_b09_s70_AB08 246429 861633 2613628 255968 1010852.000000 285271.000000 168411.000000
mcs30_b09_s70_AB09 684157 2354323 8867594 704268 2117665.000000 826955.000000 499721.000000
mcs30_b09_s80_AB00 10888558 55109316 243649214 10937590 55858722.000000 NaN NaN
mcs30_b09_s80_AB01 4937646 22594614 81029562 4982459 28456811.000000 NaN 22170734.000000
mcs30_b09_s80_AB02 12564106 39503155 182868804 12612645 39335695.000000 16533574.000000 16451632.000000
mcs30_b09_s80_AB03 1701479 6579288 16436703 1739227 2997745.000000 1178465.000000 438092.000000
mcs30_b09_s80_AB04 17168184 88492811 415403442 17218647 82980276.000000 NaN NaN
mcs30_b09_s80_AB05 3694059 17274067 44802587 3737649 26189601.000000 9689460.000000 7542447.000000
mcs30_b09_s80_AB06 3643257 26814493 88865071 3681828 13006732.000000 3911800.000000 2181706.000000
mcs30_b09_s80_AB07 9047938 26471671 96105244 9092209 32382763.000000 NaN 18247209.000000
mcs30_b09_s80_AB08 2447325 25270804 64200266 2488637 28106459.000000 8260288.000000 4322794.000000
mcs30_b09_s80_AB09 7013816 31438949 145462189 7062503 32481649.000000 18271633.000000 9816313.000000
mcs30_b09_s90_AB00 40804866 184207507 796284569 40869670 140532871.000000 NaN NaN
mcs30_b09_s90_AB01 52230327 121894689 605109429 52287089 129229655.000000 NaN NaN
mcs30_b09_s90_AB02 42113866 135547958 683331498 42171564 136151051.000000 NaN NaN
mcs30_b09_s90_AB03 32188576 107762378 479551129 32250661 107726373.000000 NaN NaN
mcs30_b09_s90_AB04 46111590 125775472 792450392 46170441 125901528.000000 NaN NaN
mcs30_b09_s90_AB05 62095605 129599795 1248052350 62154157 129613640.000000 NaN NaN
mcs30_b09_s90_AB06 36142004 126875327 466870323 36204680 133249827.000000 NaN NaN
mcs30_b09_s90_AB07 60047906 160813855 993528295 60108486 156777732.000000 NaN NaN
mcs30_b09_s90_AB08 47565121 142651172 858931122 47625836 148672888.000000 NaN NaN
mcs30_b09_s90_AB09 57594613 180890353 755082431 57654532 147487480.000000 NaN NaN
mcs30_b09m_s100_AB00 215648507 1150372539 NaN 261504399 NaN NaN NaN
mcs30_b09m_s100_AB01 68107620 842558060 2624338891 68149420 NaN NaN NaN
mcs30_b09m_s100_AB02 223455835 720499345 NaN 223493080 NaN NaN NaN
mcs30_b09m_s100_AB03 72478205 898631852 NaN 72521423 NaN NaN NaN
mcs30_b09m_s100_AB04 177861587 623564561 NaN 177906169 NaN NaN NaN
mcs30_b09m_s100_AB05 28348634 664922070 1922126379 28389599 NaN NaN 9761612.000000
mcs30_b09m_s100_AB06 104612131 1012153636 NaN 104650563 NaN NaN NaN
mcs30_b09m_s100_AB07 143540407 429827019 1969946641 143582399 NaN NaN NaN
mcs30_b09m_s100_AB08 30840710 524931644 1345172382 30876453 NaN NaN NaN
mcs30_b09m_s100_AB09 335936748 968485565 NaN 335977886 NaN NaN NaN
mcs30_b09m_s35_AB00 1079 2322 9061 1235 2240.000000 1325.000000 1864.000000
mcs30_b09m_s35_AB01 846 1631 8869 995 1581.000000 947.000000 1391.000000
mcs30_b09m_s35_AB02 699 1463 5695 877 1535.000000 1139.000000 1298.000000
mcs30_b09m_s35_AB03 1043 2347 12597 1205 2092.000000 1545.000000 2165.000000
mcs30_b09m_s35_AB04 925 1679 8095 1082 1705.000000 1226.000000 2455.000000
mcs30_b09m_s35_AB05 903 1779 9124 1057 1598.000000 1220.000000 1792.000000
mcs30_b09m_s35_AB06 864 1414 7438 1014 1335.000000 778.000000 1103.000000
mcs30_b09m_s35_AB07 856 1793 7977 1025 1694.000000 1373.000000 1989.000000
mcs30_b09m_s35_AB08 1034 1910 8992 1213 1625.000000 1186.000000 1472.000000
mcs30_b09m_s35_AB09 1010 2183 8510 1163 1851.000000 1473.000000 2359.000000
mcs30_b09m_s40_AB00 1618 3348 10960 1812 4048.000000 2765.000000 4145.000000
mcs30_b09m_s40_AB01 2412 5843 25239 2627 5794.000000 4196.000000 6169.000000
mcs30_b09m_s40_AB02 4579 9400 28056 5293 5727.000000 3341.000000 3925.000000
mcs30_b09m_s40_AB03 2668 6319 26071 2905 5202.000000 3115.000000 4202.000000
mcs30_b09m_s40_AB04 2267 4780 22117 2465 4612.000000 3573.000000 4682.000000
mcs30_b09m_s40_AB05 2193 4415 13730 2390 4098.000000 2953.000000 3286.000000
mcs30_b09m_s40_AB06 2866 6963 32051 3074 6585.000000 3335.000000 5872.000000
mcs30_b09m_s40_AB07 2874 6586 29510 3070 6458.000000 3087.000000 4600.000000
mcs30_b09m_s40_AB08 4967 10119 54822 5608 10092.000000 6096.000000 7312.000000
mcs30_b09m_s40_AB09 2149 4338 20481 2348 4025.000000 3152.000000 4206.000000
mcs30_b09m_s50_AB00 12156 24794 127687 13760 23126.000000 12922.000000 17712.000000
mcs30_b09m_s50_AB01 9924 40947 128959 11612 41906.000000 25662.000000 44936.000000
mcs30_b09m_s50_AB02 8052 15705 89652 9989 14514.000000 11466.000000 14427.000000
mcs30_b09m_s50_AB03 9618 18476 138021 11384 17167.000000 11892.000000 22143.000000
mcs30_b09m_s50_AB04 12866 26422 116929 15085 29149.000000 18472.000000 23982.000000
mcs30_b09m_s50_AB05 11597 22808 220136 13280 22735.000000 15756.000000 27283.000000
mcs30_b09m_s50_AB06 13092 23488 97544 14550 30582.000000 22821.000000 32542.000000
mcs30_b09m_s50_AB07 14991 34658 127268 17463 32128.000000 20000.000000 22353.000000
mcs30_b09m_s50_AB08 11832 18471 103909 13363 22524.000000 13559.000000 17176.000000
mcs30_b09m_s50_AB09 18502 37022 287223 20757 37083.000000 34846.000000 66850.000000
mcs30_b09m_s60_AB00 110570 248247 1085333 114076 249780.000000 93551.000000 68699.000000
mcs30_b09m_s60_AB01 100420 271749 1659843 107143 271254.000000 201064.000000 201990.000000
mcs30_b09m_s60_AB02 95080 193655 976040 99430 196309.000000 83331.000000 68024.000000
mcs30_b09m_s60_AB03 104401 251358 1338889 110959 250559.000000 155294.000000 193837.000000
mcs30_b09m_s60_AB04 25341 288315 840797 27642 269146.000000 110681.000000 84710.000000
mcs30_b09m_s60_AB05 68169 231967 711920 72665 246330.000000 107312.000000 85567.000000
mcs30_b09m_s60_AB06 97860 225722 1196953 105020 219349.000000 132038.000000 99329.000000
mcs30_b09m_s60_AB07 126386 293151 1665948 130948 289399.000000 112278.000000 128260.000000
mcs30_b09m_s60_AB08 130135 286345 938770 136228 333433.000000 194516.000000 148887.000000
mcs30_b09m_s60_AB09 116617 293278 1589297 120560 259942.000000 73421.000000 89830.000000
mcs30_b09m_s70_AB00 779042 2048653 9712034 802898 2042579.000000 1108449.000000 1570661.000000
mcs30_b09m_s70_AB01 346710 803401 5151147 362887 834876.000000 494956.000000 457793.000000
mcs30_b09m_s70_AB02 739599 1497698 11106241 754809 1521583.000000 739519.000000 1372183.000000
mcs30_b09m_s70_AB03 373951 1038614 3807367 392004 1079240.000000 504465.000000 396638.000000
mcs30_b09m_s70_AB04 754651 1547394 9397385 775297 1507047.000000 894363.000000 1095136.000000
mcs30_b09m_s70_AB05 483499 997828 6758764 500688 986689.000000 710666.000000 572159.000000
mcs30_b09m_s70_AB06 595447 1636832 5819051 618825 1726750.000000 1103486.000000 949478.000000
mcs30_b09m_s70_AB07 325651 692634 3343397 339354 714113.000000 387549.000000 710608.000000
mcs30_b09m_s70_AB08 634552 1447005 7216262 656740 1382078.000000 723416.000000 573624.000000
mcs30_b09m_s70_AB09 662731 1610254 7191775 688726 1610408.000000 485512.000000 369346.000000
mcs30_b09m_s80_AB00 4341761 9252967 60565547 4384686 9371777.000000 5709699.000000 6506872.000000
mcs30_b09m_s80_AB01 5816066 18533435 70482703 5862597 19695371.000000 5417312.000000 3781263.000000
mcs30_b09m_s80_AB02 7316312 24932759 114227134 7358808 23649851.000000 9284708.000000 6838163.000000
mcs30_b09m_s80_AB03 6948912 18542146 105308948 6995887 16606313.000000 7155048.000000 7511896.000000
mcs30_b09m_s80_AB04 10564895 26747508 150959146 10611688 25759679.000000 11362855.000000 12098032.000000
mcs30_b09m_s80_AB05 5846592 12673345 90728549 5890918 12830992.000000 7203270.000000 9043447.000000
mcs30_b09m_s80_AB06 5215674 14508340 81346445 5261646 15540575.000000 11656660.000000 12972574.000000
mcs30_b09m_s80_AB07 7244969 16318752 98205163 7288269 16429050.000000 12353626.000000 15153085.000000
mcs30_b09m_s80_AB08 5456263 24560206 81027785 5499677 18719975.000000 5113770.000000 3830989.000000
mcs30_b09m_s80_AB09 6655997 17183421 99693416 6699564 16487938.000000 10594564.000000 8685852.000000
mcs30_b09m_s90_AB00 38373747 72780066 262905030 38433072 73540889.000000 NaN NaN
mcs30_b09m_s90_AB01 41844853 93282427 597689277 41904042 89487546.000000 NaN NaN
mcs30_b09m_s90_AB02 20203872 42112254 312474372 20263425 42121473.000000 NaN NaN
mcs30_b09m_s90_AB03 27547092 54958208 220361774 27611622 66589665.000000 NaN NaN
mcs30_b09m_s90_AB04 44688887 113783426 614564241 44749189 112622334.000000 NaN NaN
mcs30_b09m_s90_AB05 44062334 92486602 569167722 44127635 92748250.000000 NaN NaN
mcs30_b09m_s90_AB06 18267826 45064581 299224110 18330313 43338276.000000 NaN 16579543.000000
mcs30_b09m_s90_AB07 42937828 93595326 787136635 43001073 93723921.000000 NaN NaN
mcs30_b09m_s90_AB08 27873499 86085062 505442245 27932719 82490988.000000 NaN NaN
mcs30_b09m_s90_AB09 30780994 73980794 359420915 30842524 73333557.000000 NaN 19814191.000000
mcs30_m2D_s100_AB00 2320975 4617678 71173535 2338110 4622131.000000 565359.000000 406062.000000
mcs30_m2D_s100_AB01 2302017 4603856 72021737 2316684 4603871.000000 596523.000000 332202.000000
mcs30_m2D_s100_AB02 2342675 4685222 77648635 2358469 4685023.000000 377415.000000 412950.000000
mcs30_m2D_s100_AB03 2374438 4676336 77143021 2389619 4687974.000000 337003.000000 361161.000000
mcs30_m2D_s100_AB04 2302001 4603883 92716799 2316853 4603944.000000 984078.000000 755160.000000
mcs30_m2D_s100_AB05 2302032 4603948 105220648 2317689 4603955.000000 1412965.000000 1346058.000000
mcs30_m2D_s100_AB06 2302017 4602868 88982574 2319081 4603826.000000 901246.000000 890066.000000
mcs30_m2D_s100_AB07 2938521 5876874 126319305 2954251 5876918.000000 1019978.000000 578788.000000
mcs30_m2D_s100_AB08 2308557 4612594 72751220 2325196 4612739.000000 884272.000000 777871.000000
mcs30_m2D_s100_AB09 2341122 4645465 53728072 2355642 4643143.000000 420430.000000 479422.000000
mcs30_m2D_s30_AB00 264 523 2930 381 506.000000 256.000000 334.000000
mcs30_m2D_s30_AB01 395 723 2879 507 638.000000 179.000000 196.000000
mcs30_m2D_s30_AB02 272 587 2864 384 563.000000 278.000000 358.000000
mcs30_m2D_s30_AB03 280 507 2006 387 496.000000 214.000000 268.000000
mcs30_m2D_s30_AB04 321 589 3427 443 565.000000 246.000000 293.000000
mcs30_m2D_s30_AB05 253 522 3016 373 518.000000 232.000000 268.000000
mcs30_m2D_s30_AB06 271 526 3533 390 526.000000 401.000000 648.000000
mcs30_m2D_s30_AB07 348 648 3654 464 556.000000 245.000000 227.000000
mcs30_m2D_s30_AB08 287 505 3196 405 503.000000 161.000000 153.000000
mcs30_m2D_s30_AB09 457 915 4098 567 907.000000 301.000000 291.000000
mcs30_m2D_s50_AB00 14384 28046 215919 17777 27849.000000 5840.000000 6745.000000
mcs30_m2D_s50_AB01 13247 25622 217347 15798 25982.000000 6509.000000 8368.000000
mcs30_m2D_s50_AB02 20401 40310 271067 22985 40303.000000 6841.000000 7180.000000
mcs30_m2D_s50_AB03 13812 25458 205377 15750 25381.000000 9304.000000 13514.000000
mcs30_m2D_s50_AB04 16546 30934 196219 19010 30993.000000 9729.000000 11747.000000
mcs30_m2D_s50_AB05 12204 23199 130366 14860 22278.000000 3936.000000 4253.000000
mcs30_m2D_s50_AB06 12029 23632 225374 14440 23526.000000 7354.000000 10606.000000
mcs30_m2D_s50_AB07 13236 24927 240377 16571 24867.000000 12990.000000 15745.000000
mcs30_m2D_s50_AB08 16255 30127 155292 18145 32391.000000 10396.000000 12760.000000
mcs30_m2D_s50_AB09 12601 24784 211327 15343 24787.000000 8034.000000 8587.000000
mcs30_m2D_s60_AB00 11613 23140 214377 14151 23088.000000 10340.000000 10302.000000
mcs30_m2D_s60_AB01 12646 25189 323262 14550 25197.000000 8753.000000 8217.000000
mcs30_m2D_s60_AB02 20395 39117 451205 22227 39143.000000 12443.000000 18910.000000
mcs30_m2D_s60_AB03 11615 23153 323724 13596 23165.000000 6883.000000 6103.000000
mcs30_m2D_s60_AB04 11650 22412 117785 12825 21708.000000 5075.000000 7653.000000
mcs30_m2D_s60_AB05 11673 23209 308227 14003 23197.000000 6642.000000 9929.000000
mcs30_m2D_s60_AB06 11600 23145 235198 13376 23127.000000 2421.000000 4257.000000
mcs30_m2D_s60_AB07 14137 28201 382745 15977 28212.000000 8774.000000 12960.000000
mcs30_m2D_s60_AB08 11632 22842 191213 15148 23012.000000 2212.000000 2268.000000
mcs30_m2D_s60_AB09 12995 24594 133550 14832 25453.000000 3609.000000 6098.000000
mcs30_m2D_s70_AB00 2611087 5644404 27662710 2626883 5707349.000000 394495.000000 416561.000000
mcs30_m2D_s70_AB01 3489560 7064000 32569906 3502511 7464667.000000 578551.000000 262272.000000
mcs30_m2D_s70_AB02 2301060 4778282 28069288 2319235 4496941.000000 256435.000000 217120.000000
mcs30_m2D_s70_AB03 2608285 5081492 41955721 2623879 5100813.000000 954018.000000 517695.000000
mcs30_m2D_s70_AB04 2294678 4581126 31204179 2309449 4607257.000000 344624.000000 237048.000000
mcs30_m2D_s70_AB05 1619248 3978645 17484233 1635451 3756193.000000 541269.000000 404353.000000
mcs30_m2D_s70_AB06 2342994 4628481 37262209 2358751 4600748.000000 398117.000000 261538.000000
mcs30_m2D_s70_AB07 2301304 4603865 47919597 2315289 4602108.000000 518090.000000 583180.000000
mcs30_m2D_s70_AB08 2117448 4774035 23855102 2133500 4720522.000000 324580.000000 255131.000000
mcs30_m2D_s70_AB09 2196044 4576052 29770465 2211577 4564994.000000 692818.000000 567986.000000
mcs30_m2D_s80_AB00 3757689 7497278 109301691 3786164 7496567.000000 1595382.000000 2448557.000000
mcs30_m2D_s80_AB01 3934230 7877075 72284565 3954823 7878802.000000 780331.000000 566552.000000
